Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Creator,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description,Security Level,Progress,? Progress,? Time Spent,? Remaining Estimate,? Original Estimate,Labels,Estimated Complexity,Date of First Response,Git Notification Mailing List,Github Integrations - Other,Github Integration,Last public comment date,Git Repository Name,Global Rank,Git Repository Type,Customer Request Type,Time to resolution,Blog Administrator?,Blogs - Admin for blog,Existing GitBox Approval,Blogs - Username,Protected Branch,Blogs - Email Address,GitHub Options,Docs Text,Git Repository Import Path,New-TLP-TLPName,Blogs - New Blog Write Access,Epic Colour,Blogs - Existing Blog Name,Attachment count,Blog - New Blog PMC,Epic Name,Blog - New Blog Administrators,Epic Status,Blog - Write access,Epic Link,Bugzilla - List of usernames,Bugzilla - PMC Name,Bugzilla - Email Notification Address,Blogs - Existing Blog Access Level,Bugzilla - Project Name,Bugzilla Id,Initial Confluence Contributors,Request participants,Waiting For Infra,Space Name,Space Description,Time to Respond,Github Integration - Triggers,INFRA - Subversion Repository Path,Space Key,Testcase included,Sprint,Rank (Obsolete),Project,Epic/Theme,Flagged,External issue ID,Machine Readable Info,CXF Fields,External issue URL,Flags,Rank
CXF,CXF-4250,WADL To Java Generator fails to process application level method elements,Bug,Closed,Major,Fixed,Sergey Beryozkin,Sergey Beryozkin,Sergey Beryozkin,4/19/2012 21:41,,6/5/2012 13:31,4/19/2012 21:59,"2.5.3, 2.6","2.5.4, 2.6.1",JAX-RS,,0,0,,,,,,,,,The generator throws a ClassCastException if a WADL method is declared as a child of the wadl:application element,,,,,,,,Unknown,,,,,"5 years, 14 weeks, 4 days ago",,236493,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,46124,,,,,,,,,0|i089ev:
CXF,CXF-4251,Error when calling methods with the similar parameters,Bug,Closed,Critical,Won't Fix,Daniel Kulp,Jury Litvinoff,Jury Litvinoff,4/20/2012 4:26,,8/28/2012 17:46,4/26/2012 21:18,2.6,Invalid,JAX-WS Runtime,,0,0,,,,,,,,Tomcat 6.0.26,"Two methods with similar parameters - Example code: 

@WebMethod(operationName=""saveCosts"", action=""costs"") 
public String saveCosts(@WebParam(name = ""way"")String way, 
@WebParam(name = ""item"")String item, 
@WebParam(name = ""project"")String proj, 
@WebParam(name = ""period"")String period, 
@WebParam(name = ""val"")String val); 

@WebMethod(operationName=""saveBalance"", action=""balance"") 
public String saveBalance(@WebParam(name = ""way"")String way, 
@WebParam(name = ""item"")String item, 
@WebParam(name = ""project"")String proj, 
@WebParam(name = ""period"")String period, 
@WebParam(name = ""val"")String val); 

When I run ""saveCosts"", Web service transfers control to another method - ""saveBalance""!!! 
Why???",,,,,,,similar_parameters,Novice,4/23/2012 21:18,,,,"5 years, 13 weeks, 4 days ago",,236525,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,269166,,,,,,,,,0|i1agnz:
CXF,CXF-4252,cxf:list-endpoints karaf command should also have a busid column,Improvement,Closed,Major,Fixed,Freeman Fang,Freeman Fang,Freeman Fang,4/20/2012 8:55,,6/5/2012 13:31,4/23/2012 4:17,,"2.5.4, 2.6.1",,,0,0,,,,,,,,,"The cxf:start-endpoint and cxf:stop-endpoint commands take a bus name and an endpoint name as arguments. But when you list the endpoints using cxf:list-endpoints, the listing only gives the endpoint name. So, you kind of have to guess the bus name when invoking cxf:start-endpoint or cxf:stop-endpoint. It would be easier if the cxf:list-endpoints command also had a column to show the bus name",,,,,,,,Unknown,,,,,"5 years, 14 weeks, 1 day ago",,236555,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,46123,,,,,,,,,0|i089en:
CXF,CXF-4253,How could CXF not to intercept the ws-Service request?,Task,Closed,Critical,Invalid,Unassigned,jack,jack,4/20/2012 9:32,,8/28/2012 17:46,5/23/2012 17:58,2.5.3,Invalid,Core,,0,1,,432000,432000,,0%,,,"jdk1.6,sping3.0,cxf2.53","I had used cxf in spring to create a web service(server) without any problems,but when I visited others' WSDL,the problems happened.?I could not use it? 
After some testing, I got the reason. 
Whenever I created a javax.xml.ws.Service object in the spring framework,the attribute(ServiceDelegate) was created by CXF's org.apache.cxf.jaxws.spi.ProviderImpl,not by javax.xml.ws.spi.Provider. The ServiceDelegate object was different. 
Because other's WSDL had its specific?he offered me a main function(public static void main(String[] args)) and I succeed to use it. 
But I could not use it in my project. 
How could CXF not to automatically intercept the visiting(WSDL)?",,0%,0%,,432000,432000,,Unknown,4/23/2012 21:22,,,,"5 years, 9 weeks, 5 days ago",,236561,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,166912,,,,,,,,,0|i0sxjr:
CXF,CXF-4254,NPE in OnlySignEntireHeadersAndBody policy validation when the STR Transform is used,Bug,Closed,Major,Fixed,Colm O hEigeartaigh,Colm O hEigeartaigh,Colm O hEigeartaigh,4/20/2012 13:16,,6/5/2012 13:31,4/20/2012 13:16,"2.4.7, 2.5.3, 2.6","2.4.8, 2.5.4, 2.6.1",,,0,0,,,,,,,,,"
There is a NPE in OnlySignEntireHeadersAndBody policy validation when the STR Transform is used, and the transformed element is not included in the SOAP request. In this case, the WSDataRef corresponding to the signed reference will have no XPath expression, something that will cause a NPE in CXF.",,,,,,,,Unknown,,,,,"5 years, 14 weeks, 4 days ago",,236588,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,46122,,,,,,,,,0|i089ef:
CXF,CXF-4255,"CXFNonSpringServlet throws IllegalArgumentException when the request URL ends with vertical line ""|""",Bug,Closed,Major,Cannot Reproduce,Sergey Beryozkin,Joanne Kubischta,Joanne Kubischta,4/20/2012 15:42,,4/23/2012 16:29,4/23/2012 11:47,2.4.2,,,,0,0,,,,,,,,"Linux+JBoss 

apache-cxf-2.6.0-20120405.jar with the rest of the jars from 2.4.2 release.","To reproduce, send a GET or POST request to JAX-RS to get a single user resource using https://server:8443/api/rest/users/| 
It seems to take other special characters okay, encoded or not. I tried using ExceptionMapper but has no effect. 

2012-04-19 16:22:46,695|ERROR|http-0.0.0.0-8443-1:|org.apache.catalina.core.ContainerBase.[jboss.web].[localhost].[/api/rest/users].[CXFServlet]| Servlet 
.service() for servlet CXFServlet threw exception 
java.lang.IllegalArgumentException 
at java.net.URI.create(Unknown Source) 
at org.apache.cxf.transport.servlet.BaseUrlHelper.getBaseURL(BaseUrlHelper.java:49) 
at org.apache.cxf.transport.servlet.ServletController.getBaseURL(ServletController.java:73) 
at org.apache.cxf.transport.servlet.ServletController.updateDestination(ServletController.java:82) 
at org.apache.cxf.transport.servlet.ServletController.invoke(ServletController.java:153) 
at org.apache.cxf.transport.servlet.CXFNonSpringServlet.invoke(CXFNonSpringServlet.java:129) 
at org.apache.cxf.transport.servlet.AbstractHTTPServlet.handleRequest(AbstractHTTPServlet.java:187) 
at org.apache.cxf.transport.servlet.AbstractHTTPServlet.doGet(AbstractHTTPServlet.java:115) 
at javax.servlet.http.HttpServlet.service(HttpServlet.java:690) 
at org.apache.cxf.transport.servlet.AbstractHTTPServlet.service(AbstractHTTPServlet.java:166) 
at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:290) 
at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:206) 
at com.polycom.proximo.api.support.servlet.APIAuthorizationFilter.doFilter(APIAuthorizationFilter.java:59) 
at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:235) 
at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:206) 
at org.jboss.web.tomcat.filters.ReplyHeaderFilter.doFilter(ReplyHeaderFilter.java:96) 
at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:235) 
at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:206) 
at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:230) 
at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:175) 
at org.jboss.web.tomcat.security.SecurityAssociationValve.invoke(SecurityAssociationValve.java:179) 
at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:525) 
at org.jboss.web.tomcat.security.JaccContextValve.invoke(JaccContextValve.java:84) 
at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:128) 
at com.polycom.proximo.valve.ProximoErrorReportValve.invoke(ProximoErrorReportValve.java:42) 
at org.jboss.web.tomcat.service.jca.CachedConnectionValve.invoke(CachedConnectionValve.java:157) 
at org.apache.catalina.valves.AccessLogValve.invoke(AccessLogValve.java:543) 
at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:109) 
at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:241) 
at org.apache.coyote.http11.Http11Processor.process(Http11Processor.java:844) 
at org.apache.coyote.http11.Http11Protocol$Http11ConnectionHandler.process(Http11Protocol.java:580) 
at org.apache.tomcat.util.net.JIoEndpoint$Worker.run(JIoEndpoint.java:447) 
at java.lang.Thread.run(Unknown Source) 
Caused by: java.net.URISyntaxException: Illegal character in path at index 71: https://server:8443/api/rest/users/| 
at java.net.URI$Parser.fail(Unknown Source) 
at java.net.URI$Parser.checkChars(Unknown Source) 
at java.net.URI$Parser.parseHierarchical(Unknown Source) 
at java.net.URI$Parser.parse(Unknown Source) 
at java.net.URI.<init>(Unknown Source) 
",,,,,,,,Unknown,4/20/2012 16:10,,,,"5 years, 14 weeks ago",,236612,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,269165,,,,,,,,,0|i1agnr:
CXF,CXF-4256,Improve the optional generation of enum classes by WADL generator,Improvement,Closed,Major,Fixed,Sergey Beryozkin,Sergey Beryozkin,Sergey Beryozkin,4/20/2012 16:25,,6/5/2012 13:31,4/22/2012 16:57,,"2.5.4, 2.6.1",JAX-RS,,0,0,,,,,,,,,,,,,,,,,Unknown,,,,,"5 years, 14 weeks, 3 days ago",,236617,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,46121,,,,,,,,,0|i089e7:
CXF,CXF-4257,Should catch RejectedExecutionException in WS-Addr's rebaseReponse as done in OneWayProcessorInterceptor,Improvement,Closed,Major,Fixed,Akitoshi Yoshida,Akitoshi Yoshida,Akitoshi Yoshida,4/20/2012 17:45,,6/5/2012 13:31,4/25/2012 21:20,2.5.3,"2.3.11, 2.4.8, 2.5.4, 2.6.1",WS-* Components,,0,0,,,,,,,,,"This is analogue to CXF-2299 which added a workaround to catch RejectedExecutionException at OneWayProcessingInterceptor and use the calling thread to resume the suspended chain when this situation occurs. 

This is for WS-addressing's ContextUtils.rebaseResponse which can have the same issue. 


java.util.concurrent.RejectedExecutionException: null 
at java.util.concurrent.ThreadPoolExecutor$AbortPolicy.rejectedExecution(Unknown Source) ~[na:1.6.0_25] 
at java.util.concurrent.ThreadPoolExecutor.reject(Unknown Source) ~[na:1.6.0_25] 
at java.util.concurrent.ThreadPoolExecutor.execute(Unknown Source) ~[na:1.6.0_25] 
at org.apache.cxf.workqueue.AutomaticWorkQueueImpl.execute(AutomaticWorkQueueImpl.java:411) ~[na:na] 
at org.apache.cxf.ws.addressing.ContextUtils.rebaseResponse(ContextUtils.java:479) ~[na:na] 

",,,,,,,,Unknown,,,,,"5 years, 14 weeks, 3 days ago",,236631,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,46120,,,,,,,,,0|i089dz:
CXF,CXF-4258,Disabling WS-Policy feature fails,Bug,Closed,Major,Cannot Reproduce,Daniel Kulp,Frank Cornelis,Frank Cornelis,4/21/2012 12:40,,4/9/2013 15:19,3/7/2013 17:35,2.6,Invalid,WS-* Components,,0,1,,,,,,,,,"When disabling the WS-Policy support by configuring the cxf.xml as follows: 
{code:title=cxf.xml|borderStyle=solid} 
<?xml version=""1.0"" encoding=""utf-8""?> 
<beans xmlns=""http://www.springframework.org/schema/beans"" 
xmlns:cxf=""http://cxf.apache.org/core"" xmlns:p=""http://cxf.apache.org/policy"" 
xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" 
xsi:schemaLocation=""http://cxf.apache.org/core http://cxf.apache.org/schemas/core.xsd 
http://cxf.apache.org/policy http://cxf.apache.org/schemas/policy.xsd 
http://www.springframework.org/schema/beans http://www.springframework.org/schema/beans/spring-beans.xsd""> 
<cxf:bus> 
<cxf:features> 
<p:policies enabled=""false"" /> 
</cxf:features> 
</cxf:bus> 
</beans> 
{code} 
I get an exception when invoking my web service 
{code} 
Caused by: null - java.lang.NullPointerException 
org.apache.cxf.jaxws.JaxWsClientProxy.invoke:156 
{code}",,,,,,,,Unknown,4/25/2012 19:56,,,,"4 years, 20 weeks, 4 days ago",,236808,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,63115,,,,,,,,,0|i0b66v:
CXF,CXF-4259,JAX-RS Set-Cookie handler needs to ignore Expires property,Bug,Closed,Minor,Fixed,Sergey Beryozkin,Sergey Beryozkin,Sergey Beryozkin,4/23/2012 10:28,,6/5/2012 13:31,4/23/2012 11:12,,"2.3.11, 2.4.8, 2.5.4, 2.6.1",JAX-RS,,0,0,,,,,,,,,"JAX-RS NewCookie utility class is not ready yet for dealing with the optional Expires property, and the CXF handler needs to be updated to ignore this property for now",,,,,,,,Unknown,,,,,"5 years, 14 weeks, 1 day ago",,236807,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,46119,,,,,,,,,0|i089dr:
CXF,CXF-4260,Poor recommendations in maven-cxf-codegen-plugin-wsdl-to-java.html,Bug,Closed,Minor,Fixed,Glen Mazza,Jesse Glick,Jesse Glick,4/23/2012 13:00,,6/14/2012 17:54,6/14/2012 16:52,,,Documentation,,0,2,,,,,,,,,"I added a comment https://cwiki.apache.org/confluence/display/CXF20DOC/Maven+cxf-codegen-plugin+%28WSDL+to+Java%29?focusedCommentId=27843292#comment-27843292 hoping it would appear automatically at some point in the published documentation at http://cxf.apache.org/docs/maven-cxf-codegen-plugin-wsdl-to-java.html but it did not. 

Also suggest adding a default value for {{testSourceRoot}} of {{$\{project.build.directory}/generated-test-sources/cxf}}. 

Background: http://netbeans.org/bugzilla/show_bug.cgi?id=189134",,,,,,,,Unknown,6/14/2012 14:28,,,,"5 years, 6 weeks, 4 days ago",,236806,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,269164,,,,,,,,,0|i1agnj:
CXF,CXF-4261,Add maxRetries option to WS-RM's retry logic,Improvement,Closed,Major,Fixed,Akitoshi Yoshida,Akitoshi Yoshida,Akitoshi Yoshida,4/23/2012 21:07,,6/5/2012 13:31,5/25/2012 7:47,,2.6.1,WS-* Components,,0,2,,,,,,,,,"Currently, the retry in WS-RM (e.g., message retransmission) occurs indefinitely until a certain condition (e.g., receipt of an acknowledgement) is satisfied. In some scenarios, it is useful to limit the number of retries. 

Since there is no standard retry policy parameter, we can introduce a retry policy type that can be used to configure this maxRetries property and other retry-related properties. 
",,,,,,,,Unknown,4/23/2012 21:17,,,,"5 years, 9 weeks, 4 days ago",,236805,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,46118,,,,,,,,,0|i089dj:
CXF,CXF-4262,oauth sample in 2.5.3 release does not build without POM changes,Bug,Closed,Minor,Fixed,Sergey Beryozkin,Jesse Pangburn,Jesse Pangburn,4/23/2012 21:38,,6/5/2012 13:31,6/1/2012 15:25,2.5.3,"2.5.4, 2.6.1",Samples,,0,0,,,,,,,,,"Tried building oauth client and server samples in 2.5.3 release using provided instruction: 
mvn jetty:run 
Also tried: 
mvn clean install 
These attempts in both client and server fail with the following relevant exception from the stack trace: 
***** 
Caused by: org.apache.maven.project.ProjectBuildingException: POM 'org.apache.cxf.samples:cxf-samples' not found in repository: Unable to download the artifact from any repository 

org.apache.cxf.samples:cxf-samples:pom:2.5.3-SNAPSHOT 
***** 

Looking in the pom.xml file for this 2.5.3-SNAPSHOT problem, I find this entry: 
<version>2.5.3-SNAPSHOT</version> 

Changing it to the following resolves the problem and lets the samples build: 
<version>2.5.3</version> 

The client now starts with ""mvn jetty:run"", but the server still fails with an apparently unrelated error. Still, at least it builds with this change. 

The server error is: 
java.lang.NoSuchMethodError: org.objectweb.asm.ClassWriter.<init>(Z)V 

This is apparently due to the use of cglib in the pom.xml. It can be resolved and let the server start by changing this entry in the pom.xml: 
<dependency> 
<groupId>cglib</groupId> 
<artifactId>cglib</artifactId> 
<version>2.1</version> 
</dependency> 
to this: 
<dependency> 
<groupId>cglib</groupId> 
<artifactId>cglib-nodep</artifactId> 
<version>2.1</version> 
</dependency> 

After this it is possible to start ""mvn jetty:run"" with no errors, though I don't know enough about the sample to verify its functionality yet. 
",,,,,,,"oauth, samples",Unknown,4/24/2012 13:05,,,,"5 years, 13 weeks, 6 days ago",,236804,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,46117,,,,,,,,,0|i089db:
CXF,CXF-4263,"when I run a ""webapp"" of CXF in weblogic9.2, it has some errors.",Bug,Closed,Major,Not A Problem,Freeman Fang,huanqiuwang,huanqiuwang,4/24/2012 2:08,,4/25/2012 5:52,4/25/2012 5:10,2.4.7,,,,0,0,,,,,,,,"windows xp or win7,weblogic9.2,sun jdk1.50_04 or jrockit1.50_04","[ERROR] IOException during exec() of compiler ""E:\bea\JDK150~1\jre\..\bin\javac. 
exe"". Check your path environment variable. 
2012-4-24 9:10:09 org.apache.cxf.endpoint.dynamic.DynamicClientFactory createCli 
ent 
??: Could not compile java files for http://localhost:7001/webroot/webservices 
/HelloWorld?wsdl 

when Running code ""Runtime.getRuntime().exec(cmdArray)"" errors. only in weblogic it is wrong!",,,,,,,,Unknown,4/25/2012 5:08,,,,"5 years, 13 weeks, 6 days ago",,236803,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,269163,,,,,,Blocked on External,,,0|i1agnb:
CXF,CXF-4265,Potential NPE when Soap fault has no role,Bug,Closed,Major,Fixed,Daniel Kulp,Daniel Kulp,Daniel Kulp,4/24/2012 17:42,,6/5/2012 13:31,4/24/2012 19:06,"2.3.10, 2.4.7, 2.5.3, 2.6","2.3.11, 2.4.8, 2.5.4, 2.6.1",JAX-WS Runtime,,0,0,,,,,,,,,"
If a SoapFault does not have a ""role"" or ""actor"" defined, the JAX-WS frontend will NPE when converting that to a SOAPFault. 

{code} 
Exception in thread ""main"" java.lang.NullPointerException 
at 
com.sun.xml.messaging.saaj.soap.impl.ElementImpl.addTextNode(ElementImpl.java:454) 
at 
com.sun.xml.messaging.saaj.soap.ver1_2.Fault1_2Impl.setFaultRole(Fault1_2Impl.java:338) 
at 
com.sun.xml.messaging.saaj.soap.ver1_2.Fault1_2Impl.setFaultActor(Fault1_2Impl.java:574) 
at 
org.apache.cxf.jaxws.JaxWsClientProxy.createSoapFault(JaxWsClientProxy.java:219) 
{code}",,,,,,,,Unknown,,,,,"5 years, 13 weeks, 6 days ago",,236801,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,46116,,,,,,,,,0|i089d3:
CXF,CXF-4266,Cannot add CXF Karaf Features due to typo in features.xml,Bug,Closed,Major,Fixed,Willem Jiang,Scott Parkerson,Scott Parkerson,4/26/2012 1:56,,4/30/2012 13:56,4/26/2012 7:58,2.6,2.6.1,,,0,0,,,,,,,,Building Karaf 2.2.6 derivative with Apache CXF 2.6.0.,"{noformat} 
[INFO] Copying bundle: org.apache.servicemix.bundles:org.apache.servicemix.bundles.oauthprovider:jar:20100527_1 
. 
. 
. 
[ERROR] Failed to execute goal org.apache.karaf.tooling:features-maven-plugin:2.2.6:add-features-to-repo (add-features-to-repo) on project com.ateb.myx.kernel: Can't resolve bundle org.apache.servicemix.bundles:org.apache.servicemix.bundles.oauthprovider:jar:20100527_1: Could not find artifact org.apache.servicemix.bundles:org.apache.servicemix.bundles.oauthprovider:jar:20100527_1 in ateb-maven-releases (http://maven.ateb.com/archiva/repository/internal) 
{noformat} 

I think the correct artifact is [org.apache.servicemix.bundles:org.apache.servicemix.bundles.oauth-provider|http://search.maven.org/#artifactdetails%7Corg.apache.servicemix.bundles%7Corg.apache.servicemix.bundles.oauth-provider%7C20100527_1%7Cbundle].",,,,,,,"features, karaf",Novice,4/26/2012 7:59,,,,"5 years, 13 weeks ago",,236800,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,46115,,,,,,,,,0|i089cv:
CXF,CXF-4267,A NPE in AttatchmentDataSource could be guarded.,Bug,Closed,Trivial,Fixed,Daniel Kulp,Stefan E. Funk,Stefan E. Funk,4/26/2012 8:55,,6/5/2012 13:31,4/26/2012 16:56,2.5.2,"2.3.11, 2.4.8, 2.5.4, 2.6.1",JAX-WS Runtime,,0,0,,,,,,,,,"If I do a release a hold on a DataSource like this: 

void release(DataSource ds) throws IOException { 
AttachmentDataSource ads = getAttachmentDataSource(ds); 
if (ads != null) { 
// tell attachment to hold the temporary file; 
ads.release(); 
} 
} 

and the ads.isCached() is false, I get a NPE. I know that without a hold() there should be no release(), but sometimes it may happen anyway (e.g. in finally blocks), and then it would not be necesarry to check isCahced() before.",,,,,,,,,,,,,"5 years, 13 weeks, 4 days ago",,236799,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,46114,,,,,,,,,0|i089cn:
CXF,CXF-4268,WADL 2 Java doesn't respect catalogs,Bug,Closed,Major,Fixed,Daniel Kulp,Daniel Kulp,Daniel Kulp,4/26/2012 16:46,,5/2/2013 2:29,4/26/2012 16:57,"2.5.3, 2.6","2.4.8, 2.5.4, 2.6.1",Tooling,,0,0,,,,,,,CXF-4118,,"
The WADL 2 java tools does not allow use of the catalogs for resolving schemas.",,,,,,,,Unknown,,,,,"5 years, 13 weeks, 4 days ago",,236798,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,46113,,,,,,,,,0|i089cf:
CXF,CXF-4269,"In some cases, the javascript client will not output the ns declaration for wrapper element of an rpc/lit method",Bug,Closed,Major,Fixed,Daniel Kulp,Daniel Kulp,Daniel Kulp,4/26/2012 20:53,,6/5/2012 13:31,4/26/2012 21:09,"2.4.7, 2.5.3, 2.6","2.3.11, 2.4.8, 2.5.4, 2.6.1",JavaScript Client,,0,0,,,,,,,,,"
The javascript generator collects the namespace prefix for the RPC wrapper element AFTER the list of prefixes has been written out. Thus, if something else hasn't happened to add the namespace to the list, the resulting XML is invalid.",,,,,,,,Unknown,,,,,"5 years, 13 weeks, 4 days ago",,236896,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,46112,,,,,,,,,0|i089c7:
CXF,CXF-4270,Store bus-id with the endpoint name in WS-RM's RMTxStore to correctly recover two endpoints with the same endpoint name,Improvement,Closed,Minor,Fixed,Akitoshi Yoshida,Akitoshi Yoshida,Akitoshi Yoshida,4/26/2012 21:19,,6/5/2012 13:31,4/27/2012 13:39,,"2.5.4, 2.6.1",WS-* Components,,0,0,,,,,,,,,"In WS-RM's RMTxStore, currently no bus information is stored along the endpoint name (i.e., endpoint's port name + its service name). And this causes a problem when, for example, two endpoints, each configured at its own bus, have the same endpoint name, as the stored RM sequences cannot be uniquely associated with the original endpoints at the system recovery. 

Storing the bus-id as a separate column requires a change in the RMStore's API, either in its existing sequences retrieval method (the sequence storing method needs no change as the bus ID can be obtained from its sequence argument) or adding a new setBus(Bus) method to associate a store instance to a specific bus. These are significant disadvantages. 

Therefore, in this improved implementation, the bus-id will be stored with the current endpoint name in that same column. 

Note that the default buses (those with auto-generated ""cxfxxxxx"" bus Ids) will use simply the bus identifier ""cxf"" so that they can find their sequences, including possibly of others, but this behavior is identical to the current limitation. 

In other words, the new RMStore will distinguish two endpoints having the same endpoint name that are assigned to two buses that have explicitly configured unique busId values. 



",,,,,,,,Unknown,,,,,"5 years, 13 weeks, 4 days ago",,236938,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,46111,,,,,,,,,0|i089bz:
CXF,CXF-4271,net.sf.cglib import version range is wrong,Bug,Closed,Major,Fixed,Daniel Kulp,Daniel Kulp,Daniel Kulp,4/27/2012 13:59,,6/5/2012 13:31,4/27/2012 14:02,2.6,2.6.1,Core,,0,1,,,,,,,,,"
The import for net.sf.cglib is set to version=""[2.1.3, 2.2.0)"". However, CXF builds and tests with 2.2_1. Thus, the range should either be set to [2.2, 2.3) or at least increase the upper bounds. 
",,,,,,,,Unknown,,,,,"5 years, 13 weeks, 3 days ago",,237189,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,46110,,,,,,,,,0|i089br:
