Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Creator,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description,Security Level,Progress,? Progress,? Time Spent,? Remaining Estimate,? Original Estimate,Labels,Estimated Complexity,Date of First Response,Git Notification Mailing List,Github Integrations - Other,Github Integration,Last public comment date,Git Repository Name,Global Rank,Git Repository Type,Customer Request Type,Time to resolution,Blog Administrator?,Blogs - Admin for blog,Existing GitBox Approval,Blogs - Username,Protected Branch,Blogs - Email Address,GitHub Options,Docs Text,Git Repository Import Path,New-TLP-TLPName,Blogs - New Blog Write Access,Epic Colour,Blogs - Existing Blog Name,Attachment count,Blog - New Blog PMC,Epic Name,Blog - New Blog Administrators,Epic Status,Blog - Write access,Epic Link,Bugzilla - List of usernames,Bugzilla - PMC Name,Bugzilla - Email Notification Address,Blogs - Existing Blog Access Level,Bugzilla - Project Name,Bugzilla Id,Initial Confluence Contributors,Request participants,Waiting For Infra,Space Name,Space Description,Time to Respond,Github Integration - Triggers,INFRA - Subversion Repository Path,Space Key,Testcase included,Sprint,Rank (Obsolete),Project,Epic/Theme,Flagged,External issue ID,Machine Readable Info,CXF Fields,External issue URL,Flags,Rank
CXF,CXF-149,Use individual spec jars from apache/geronimo rather than single jboss dependencies in jca module,Improvement,Closed,Major,Fixed,Willem Jiang,David Jencks,David Jencks,10/9/2006 19:18,,8/29/2007 18:01,10/10/2006 3:35,,2.0-M1,,,0,0,,,,,,,,,The jca module currently uses j2ee 1.4 specs from jboss together with an unneeded jboss-common jar. Using a single full j2ee spec jar effectively prevents tracking exactly which specs are in use. The attached patch removes the unneeded jboss-common dependency and replaces the spec dependency with the j2ca 1.5 and ejb 2.1 spec jars from geronimo.,,,,,,,,,10/10/2006 3:35,,,,"10 years, 43 weeks ago",,111016,,,Restricted to agents,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,267605,,,,,,,,,0|i1a713:
CXF,CXF-150,"Interop testing with WCF, Axis2",Test,Closed,Major,Fixed,Bozhong Lin,Bozhong Lin,Bozhong Lin,10/11/2006 11:01,,7/20/2007 7:28,7/20/2007 7:28,2,2.0.1,,,0,0,,,,,,,,,general interop testing except for mtom,,,,,,,,,,,,,"10 years, 2 weeks, 4 days ago",,111017,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,267604,,,,,,,,,0|i1a70v:
CXF,CXF-151,Element ref not supported in message types definitions,Bug,Closed,Major,Fixed,Freeman Fang,Michael Bricout,Michael Bricout,10/13/2006 11:38,,10/25/2006 9:00,10/25/2006 8:42,2.0-M1,2.0-M1,,,0,0,,,,,,,,,"Example: wsdl + schema snippets

[wsdl]

<wsdl:message name=""SetResourcePropertiesRequest"">
<wsdl:part name=""SetResourcePropertiesRequest""
element=""wsrf-rp:SetResourceProperties"" />
</wsdl:message>

[schema]

<xsd:element name=""SetResourceProperties"">
<xsd:complexType>
<xsd:choice minOccurs=""1"" maxOccurs=""unbounded"">
<xsd:element ref=""wsrf-rp:Insert"" />
<xsd:element ref=""wsrf-rp:Update"" />
<xsd:element ref=""wsrf-rp:Delete"" />
</xsd:choice>
</xsd:complexType>
</xsd:element>

Problem:

This results into the following exception being thrown at service initialisation time:
java.lang.IllegalArgumentException: Invalid name [null]
in org.apache.cxf.service.model.AbstractMessageContainer.addMessagePart

The issue can be further narrowed to this:

In org.apache.cxf.wsdl11.WSDLServiceBuilder.isWrappableSequence(),
we obtain the element's qualified name to be passed into AbstractMessageContainer.addMessagePart().

el.getQName() returns null for the elements defined using ""ref"".
It seems that getRefName() should instead be used in this case.

The current workaround consists into replacing the element references with their actual types
in the schema.
",,,,,,,,,10/13/2006 15:54,,,,"10 years, 42 weeks, 3 days ago",,111018,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,179576,,,,,,,,,0|i0v3pz:
CXF,CXF-152,"When we stop server in an application, all resouces have not been cleaned up.",Bug,Closed,Major,Fixed,Willem Jiang,unrealjiang,unrealjiang,10/14/2006 7:09,,8/29/2007 2:06,10/31/2006 2:02,2.0-M1,2.0-M1,,,0,0,,,,,,,,,"Such as If our application has two services and two servers for those services, when we'd like to stop one server, unfortunately all the resouces used by this server will not been cleaned up. I know our bus.shutdown function is designed for this, but so for this function do nothing.",,,,,,,,,10/26/2006 2:13,,,,"10 years, 40 weeks ago",,111019,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,179374,,,,,,,,,0|i0v2h3:
CXF,CXF-153,Simplify Registration of Extensions,Improvement,Closed,Major,Fixed,Unassigned,Andrea Smyth,Andrea Smyth,10/16/2006 16:54,,8/31/2007 13:49,8/21/2007 11:32,2.0-M1,2,Bus,,0,0,,,,,,,,,"Many bus extensions have a data member of type Bus, a corresponding setter that is typically injected (as per cxf-extensions.xml), and a @PostConstruct annotated method voif register(), in which they use the reference to the bus to register themselves as an extension to the bus. Otherwise the bus data member is never used.
This should be simplified to avoid duplication and the trivial use of the bus data member just for the purpose of this registration.

A second type of dynamically loaded objects (typically the on demand loaded bus extensions which do not actually register with the Bus) are the Foo factory objects (binding factories, destination factories, conduit initiators). They all follow the same priniciple that after creation they register themselves with their corresponding Foo factory manager. Again, this is a lot of duplicated code.

See thread with subject ""Two better ideas for Spring discovery"" on cxf-dev for ideas on how to improve this - essentially based on searching the application context for objects of a certain type:

(17:11:47) dandiep: instead of having the transport register itself, we can have a Collection class which we write which searches through the spring context for all the DestinationFactorys

",,,,,,,,,,,,,"9 years, 50 weeks ago",,111020,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,179634,,,,,,,,,0|i0v42v:
CXF,CXF-154,CXF-33 SOAP12Fault,Sub-task,Closed,Major,Fixed,maomaode,maomaode,maomaode,10/17/2006 13:18,,8/29/2007 18:01,10/19/2006 12:34,,2.0-M1,,,0,0,,,,,,,,,"Marshall/Unmashall part was finished.
TODO:
the whole soap12 message flow is not finished.
demo soap12 fault.

",,,,,,,,,,,,,"10 years, 41 weeks, 5 days ago",,111021,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,267603,,,,,,,,,0|i1a70n:
CXF,CXF-155,CXF-33 WSDL2SOAP support soap1.2,Sub-task,Closed,Major,Fixed,maomaode,maomaode,maomaode,10/17/2006 13:19,,8/29/2007 18:01,10/17/2006 13:20,,2.0-M1,,,0,0,,,,,,,,,,,,,,,,,,,,,,"10 years, 41 weeks, 6 days ago",,111022,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,179425,,,,,,,,,0|i0v2sf:
CXF,CXF-156,CXF-33 WSDL2Service support soap1.2,Sub-task,Closed,Major,Fixed,maomaode,maomaode,maomaode,10/17/2006 13:19,,8/29/2007 18:01,10/17/2006 13:21,,2.0-M1,,,0,0,,,,,,,,,,,,,,,,,,,,,,"10 years, 41 weeks, 6 days ago",,111023,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,267602,,,,,,,,,0|i1a70f:
CXF,CXF-157,Runtime error processing anonymous ref in WSDL during Service.create(),Bug,Closed,Major,Fixed,Freeman Fang,Mike Ramnarine,Mike Ramnarine,10/18/2006 21:30,,10/25/2006 8:30,10/25/2006 8:30,2.0-M1,2.0-M1,,,0,0,,,,,,,,,"java.lang.IllegalArgumentException: Invalid name [null]
at org.apache.cxf.service.model.AbstractMessageContainer.addMessagePart(AbstractMessageContainer.java:69)
at org.apache.cxf.wsdl11.WSDLServiceBuilder.isWrappableSequence(WSDLServiceBuilder.java:472)
at org.apache.cxf.wsdl11.WSDLServiceBuilder.checkForWrapped(WSDLServiceBuilder.java:407)
at org.apache.cxf.wsdl11.WSDLServiceBuilder.buildInterfaceOperation(WSDLServiceBuilder.java:332)
at org.apache.cxf.wsdl11.WSDLServiceBuilder.buildInterface(WSDLServiceBuilder.java:304)
at org.apache.cxf.wsdl11.WSDLServiceBuilder.buildService(WSDLServiceBuilder.java:135)
at org.apache.cxf.wsdl11.WSDLServiceFactory.create(WSDLServiceFactory.java:71)
at org.apache.cxf.jaxws.ServiceImpl.<init>(ServiceImpl.java:83)
at org.apache.cxf.jaxws.spi.ProviderImpl.createServiceDelegate(ProviderImpl.java:48)
at javax.xml.ws.Service.<init>(Service.java:57)
at javax.xml.ws.Service.create(Service.java:302)
...

This exception occurs when processing the WSDL following complex type for the queryEndpoints element of the Artix Locator:
<xs:complexType>
<xs:sequence>
<xs:element ref=""query:select""/>
</xs:sequence>
</xs:complexType>

",,,,,,,,,,,,,"10 years, 41 weeks, 5 days ago",,111024,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,179635,,,,,,,,,0|i0v433:
CXF,CXF-158,ClassCastException in JaxWsServiceFactoryBean.initalizeClassInfo,Bug,Closed,Major,Fixed,Willem Jiang,Mike Ramnarine,Mike Ramnarine,10/18/2006 22:32,,10/25/2006 8:30,10/25/2006 8:30,2.0-M1,2.0-M1,WS-* Components,,0,0,,,,,,,,,"Get the following exception:
java.lang.ClassCastException: java.lang.Class
at org.apache.cxf.jaxws.support.JaxWsServiceFactoryBean.initalizeClassInfo(JaxWsServiceFactoryBean.java:238)
at org.apache.cxf.jaxws.support.JaxWsServiceFactoryBean.initializeWSDLOperation(JaxWsServiceFactoryBean.java:127)
at org.apache.cxf.service.factory.ReflectionServiceFactoryBean.initializeWSDLOperations(ReflectionServiceFactoryBean.java:218)
at org.apache.cxf.service.factory.ReflectionServiceFactoryBean.initializeServiceModel(ReflectionServiceFactoryBean.java:166)
at org.apache.cxf.service.factory.ReflectionServiceFactoryBean.create(ReflectionServiceFactoryBean.java:104)
at org.apache.cxf.jaxws.ServiceImpl.createPort(ServiceImpl.java:246)
at org.apache.cxf.jaxws.ServiceImpl.getPort(ServiceImpl.java:206)
at javax.xml.ws.Service.getPort(Service.java:94)
...

... when processing the following portion of the Artix Locator WSDL, when creating a proxy that uses that service:
<xs:element name=""listEndpointsResponse"">
<xs:annotation>
<xs:documentation>Output message element for &quot;listEndpoints&quot; operation.</xs:documentation>
</xs:annotation>
<xs:complexType>
<xs:sequence>
<xs:element maxOccurs=""unbounded"" minOccurs=""0"" name=""endpoint"">
<xs:complexType>
<xs:sequence>
<xs:element name=""endpoint_id"" 
type=""tns:EndpointIdentity""/>
<xs:element name=""endpoint_reference"" 
type=""wsa:EndpointReferenceType""/>
</xs:sequence>
</xs:complexType>
</xs:element>
</xs:sequence>
</xs:complexType>
</xs:element>

Feel free to contact me if you need the complete WSDL

Here's the line of code that gets the ClassCastException:
ParameterizedType paramType = (ParameterizedType) paraType[inPartCount + outIdx];

-- Here's some debugging output, right before the exception occurs --
paraType.length: 2
inPartCount: 1
outIdx: 0
paraType[inPartCount + outIdx]: class org.apache.cxf.ws.addressing.EndpointReferenceType 
selected: public abstract void com.iona.ws._2005._11.locator.LocatorService.registerEndpoint(com.iona.ws._2005._11.locator.types.EndpointIdentity,org.apache.cxf.ws.addressing.EndpointReferenceType)
",,,,,,,,,,,,,"10 years, 41 weeks, 5 days ago",,111025,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,267601,,,,,,,,,0|i1a707:
CXF,CXF-159,CXF-33 Soap1.2 support HTTP GET,Sub-task,Closed,Major,Fixed,Unassigned,maomaode,maomaode,10/19/2006 12:36,,11/3/2006 9:05,11/3/2006 9:04,2.0-M1,2.0-M1,Soap Binding,,0,0,,,,,,,,,"SOAP1.2 adds support for the use of HTTP GET in the SOAP HTTP binding.
Should also include a demo",,,,,,,,,,,,,"10 years, 39 weeks, 4 days ago",,111026,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,179413,,,,,,,,,0|i0v2pr:
CXF,CXF-160,CXF-33 SOAP over HTTP issues,Sub-task,Closed,Major,Fixed,Unassigned,maomaode,maomaode,10/19/2006 12:40,,11/15/2006 7:01,11/15/2006 7:01,2.0-M1,2.0-M1,Soap Binding,,0,0,,,,,,,,,"* Content-Type should set to application/soap+xml
* soap1.2 provide a find grained mapping between soap erros and http status code than soap1.1 
",,,,,,,,,10/20/2006 3:05,,,,"10 years, 41 weeks, 4 days ago",,111027,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,267600,,,,,,,,,0|i1a6zz:
CXF,CXF-161,wsdl2java doesn't map parameter order correctly,Bug,Closed,Major,Fixed,Jim Ma,Peter Jones,Peter Jones,10/19/2006 21:10,,11/10/2006 7:37,11/10/2006 7:37,2.0-M1,2.0-M1,Tooling,,0,1,,,,,,,,,"According to the ""Parameter Order"" section of jaxws spec, unlisted parameters mapped from in and in/out parts appear in the same order the corresponding parts appear in the input message.

I'll attach a test wsdl in which wsdl2java doesn't follow this rule. Basically, the wsdl input message is:

...
<message name=""headerRequest"">
<part element=""tns:HeaderInfo"" name=""header_info""/>
<part element=""tns:Header"" name=""the_request""/>
</message>

(header_info first, the_request second) - but the generated method signature 
has theRequest parameter first and headerInfo second:

...
public org.apache.header2.HeaderResponse headerMethod(
@WebParam(targetNamespace = ""http://apache.org/header2"", partName = ""the_request"", name = ""Header"")
org.apache.header2.Header theRequest,
@WebParam(targetNamespace = ""http://apache.org/header2"", header = true, mode = Mode.INOUT, partName = ""header_info"", name = ""HeaderInfo"")
javax.xml.ws.Holder<org.apache.header2.HeaderData> headerInfo
);
",,,,,,,,,10/28/2006 20:13,,,,"10 years, 38 weeks, 4 days ago",,111028,,,Restricted to agents,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,267599,,,,,,,,,0|i1a6zr:
CXF,CXF-162,CXF-104 Basic authentication,Sub-task,Closed,Major,Fixed,Daniel Kulp,Willem Jiang,Willem Jiang,10/20/2006 7:14,,8/29/2007 2:05,2/7/2007 22:45,,2.0-RC,,,0,0,,,,,,,,,"Basic authentication in HTTP by getting the username and password from BindProvider instance messageContext

javax.xml.ws.security.auth.username String Username for HTTP basic authentication
..password String Password for HTTP basic authentication.",,,,,,,,,2/7/2007 22:43,,,,"10 years, 25 weeks, 5 days ago",,111029,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,267598,,,,,,,,,0|i1a6zj:
CXF,CXF-163,WSDL2Java fails to include endpointInterface WebService attribute for server Impl,Bug,Closed,Major,Fixed,Unassigned,Seumas Soltysik,Seumas Soltysik,10/20/2006 20:33,,10/25/2006 8:31,10/25/2006 8:31,2.0-M1,2.0-M1,Tooling,,0,0,,,,,,,,,"In the demos and test code, the server Impl classes have a WebService annotation that looks like this:
@javax.jws.WebService(portName = ""SoapPort"", serviceName = ""SOAPService"", 
targetNamespace = ""http://apache.org/hello_world_soap_http"", 
endpointInterface = ""org.apache.hello_world_soap_http.Greeter"")

However, if I code generate a server Impl using the WSDL2Java tool, the ""endpointInterface"" attribute is missing which causes a runtime failure.",,,,,,,,,,,,,"10 years, 41 weeks, 3 days ago",,111030,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,267597,,,,,,,,,0|i1a6zb:
CXF,CXF-164,EndpointInvocationHandler doesn't support cache mechanism,Bug,Closed,Major,Fixed,Unassigned,unrealjiang,unrealjiang,10/24/2006 2:52,,8/29/2007 18:01,10/27/2006 2:41,2.0-M1,2.0-M1,,,0,0,,,,,,,,,"EndpointInvocationHandler doesn't support cache mechanism. If an application need cache an endpoint like jca connection management, EndpintInvocation can not return a correct result.",,,,,,,,,10/24/2006 7:59,,,,"10 years, 41 weeks ago",,111031,,,Restricted to agents,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,179437,,,,,,,,,0|i0v2v3:
CXF,CXF-165,addd dotnet integration demos,Task,Closed,Major,Fixed,Unassigned,Freeman Fang,Freeman Fang,10/24/2006 4:33,,10/27/2006 9:23,10/27/2006 9:23,2.0-M1,2.0-M1,,,0,0,,,,,,,,,,,,,,,,,,,,,,"10 years, 41 weeks ago",,111032,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,179414,,,,,,,,,0|i0v2pz:
CXF,CXF-167,Upgrade CXF jms transport to use ActiveMQ 4.0.x,Task,Closed,Major,Fixed,Willem Jiang,Willem Jiang,Willem Jiang,10/24/2006 6:54,,8/29/2007 2:06,10/31/2006 3:17,,2.0-M1,Transports,,0,0,,,,,,,,,"update the transport jms unit test and systest's JMSBroker startup code to use ActiveMQ4.0.x
update JMS demo to use ActiveMQ4.0.x
update the pom in trunk and jms module to use ActiveMQ4.0.2
",,,,,,,,,,,,,"10 years, 41 weeks ago",,111033,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,179415,,,,,,,,,0|i0v2q7:
CXF,CXF-168,CXF-15 Update jca outbound for ClassLoader and add demo for jca outbound,Sub-task,Closed,Major,Fixed,maomaode,unrealjiang,unrealjiang,10/24/2006 6:54,,8/29/2007 17:59,10/26/2006 4:51,2.0-M1,2.0-M1,,,0,0,,,,,,,,,,,,,,,,,,10/26/2006 4:51,,,,"10 years, 40 weeks, 5 days ago",,111034,,,Restricted to agents,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,267596,,,,,,,,,0|i1a6z3:
CXF,CXF-169,Create logging interceptors,New Feature,Closed,Major,Fixed,Unassigned,Dan Diephouse,Dan Diephouse,10/24/2006 20:30,,11/21/2006 19:49,11/21/2006 19:49,,2.0-M1,,,0,0,,,,,,,,,We need some interceptors to log messages to a Logger for the incoming & outgoing chains.,,,,,,,,,,,,,"10 years, 36 weeks, 6 days ago",,111035,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,179416,,,,,,,,,0|i0v2qf:
CXF,CXF-170,HTTP Binding Client,New Feature,Closed,Major,Fixed,Dan Diephouse,Dan Diephouse,Dan Diephouse,10/24/2006 20:31,,4/23/2007 4:17,4/23/2007 4:17,,2.0-RC,,,0,0,,,,,,,,,Currently the HTTP Binding only supports server side mode. We also need to support creating clients so people have an easy way to invoke an endpoint use an annotated endpoint interface.,,,,,,,,,,,,,"10 years, 29 weeks, 3 days ago",,111036,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,267595,,,,,,,,,0|i1a6yv:
CXF,CXF-171,Rename cxf-extension.xml files to cxf-extension-foo.xml,New Feature,Closed,Major,Fixed,Unassigned,Dan Diephouse,Dan Diephouse,10/24/2006 20:33,,1/12/2007 20:32,1/12/2007 20:32,2.0-RC,2.0-RC,,,0,0,,,,,,,,,"We need to rename the cxf-extension files so people can selectively include or exclude certain extensions when building up a bus via spring. While they could use the manifest jar approach, a user may have everything already on their classpath for another bus instance.",,,,,,,,,,,,,"10 years, 40 weeks, 6 days ago",,111037,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,267594,,,,,,,,,0|i1a6yn:
CXF,CXF-172,Genarated client main cannot pass in jaxws Holder where Holder is needed,Bug,Closed,Major,Fixed,maomaode,Freeman Fang,Freeman Fang,10/25/2006 3:54,,11/9/2006 7:54,11/9/2006 7:53,2.0-M1,2.0-M1,Tooling,,0,0,,,,,,,,,"for a instance, a Holer<String> of parameter is needed according to SEI, but in client main only pass in string, missing Holder",,,,,,,,,,,,,"10 years, 40 weeks, 6 days ago",,111038,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,267593,,,,,,,,,0|i1a6yf:
CXF,CXF-173,Support Name Collisions in JAX-WS front end,Bug,Closed,Major,Fixed,Willem Jiang,Willem Jiang,Willem Jiang,10/25/2006 3:59,,8/29/2007 18:01,10/26/2006 1:04,2.0-M1,2.0-M1,JAX-WS Runtime,,0,0,,,,,,,,,"WSDL name scoping rules may result in name collisions when mapping from WSDL 1.1 to Java. E.g., a
port type and a service are both mapped to Java classes but WSDL allows both to be given the same name.

Current CXF tool support to resolve this name collisions, but in the service class for client side use ,the service qname is used the changed service name. In this situation , here will throw a .ServiceConstructionException: NO_SUCH_SERVICE when the client start. 

For more information , please refer to the Jax-ws 2.0 specification 2.8.1",,,,,,,,,,,,,"10 years, 40 weeks, 6 days ago",,111039,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,267592,,,,,,,,,0|i1a6y7:
CXF,CXF-174,Allow overriding the default stax parser/writer,Bug,Closed,Critical,Fixed,Unassigned,Dan Diephouse,Dan Diephouse,10/25/2006 4:54,,10/30/2006 7:30,10/30/2006 7:30,,2.0-M1,,,0,0,,,,,,,,,"We need to be able to set a property on the service/endpoint/operation and set the stax implementation. Very important to be able to handle fast infoset, custom xml parsers, JSON, etc.",,,,,,,,,,,,,"10 years, 40 weeks, 6 days ago",,111040,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,178731,,,,,,,,,0|i0uyi7:
CXF,CXF-175,CXFServlet should pull the Spring ApplicationContext out of the ServletContext if it is available,Bug,Closed,Major,Fixed,Willem Jiang,Dan Diephouse,Dan Diephouse,10/25/2006 5:03,,11/8/2006 8:23,11/8/2006 8:23,,2.0-M1,,,0,0,,,,,,,,,"If a user already has a spring instance running, we should take advantage of that and use their context as our parent context. This can be done by doing:

ServletContext servletCtx = getServletContext();
ApplicationContext parent = (ApplicationContext) servletCtx.getAttribute(WebApplicationContext.ROOT_WEB_APPLICATION_CONTEXT_ATTRIBUTE);

This parent context should then be used to create a SpringBus.",,,,,,,,,,,,,"10 years, 38 weeks, 6 days ago",,111041,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,267591,,,,,,,,,0|i1a6xz:
CXF,CXF-176,add test for anonymous ref in wsdl schema defination,Test,Closed,Major,Fixed,Freeman Fang,Freeman Fang,Freeman Fang,10/25/2006 5:37,,10/26/2006 7:33,10/26/2006 7:32,,2.0-M1,,,0,0,,,,,,,,,to guarantee CXF-157 is addressed,,,,,,,,,,,,,"10 years, 40 weeks, 6 days ago",,111042,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,119118,,,,,,,,,0|i0kqjr:
CXF,CXF-177,Late test for null object reference - check intent,Bug,Closed,Minor,Fixed,tli,Michael Bricout,Michael Bricout,10/25/2006 15:04,,8/29/2007 18:00,11/6/2006 7:44,2.0-M1,2.0-M1,WS-* Components,,0,0,,,,,,,,,"I stumbled accross this while browsing through the code. It may be of no consequence, however it might be worth double checking the intent:

In org.apache.cxf.ws.addressing.ContextUtils.isOutbound(Message message): we call message.getExchange(), then only after that we check for a null message.

public static boolean isOutbound(Message message) {
Exchange exchange = message.getExchange();
return message != null
&& exchange != null
&& message == exchange.getOutMessage();
}
",,,,,,,,,,,,,"10 years, 40 weeks, 5 days ago",,111043,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,267590,,,,,,,,,0|i1a6xr:
CXF,CXF-178,Schema parser cannot resolve relative import locations (case of multiple imports).,Bug,Closed,Major,Fixed,tli,Michael Bricout,Michael Bricout,10/25/2006 15:43,,7/4/2008 8:57,11/6/2006 2:48,2.0-M1,2.0-M1,,,0,0,,,,,,,CXF-1683,,"I have a test case that uses a set of WSDLs and schemas with multiple imports using relative URIs.

ie: A.wsdl imports B.xsd that imports C.xsd, all are located in the same directory.

In A.wsdl:
<xsd:import namespace=""http://foo"" schemaLocation=""./B.xsd""/>

In B.xsd:
<xsd:import namespace=""http://foo/bar"" schemaLocation=""./C.xsd""/>

Code generation works fine, however I have a problem at runtime where the server fails to initialize with the following exception:

java.lang.RuntimeException: org.apache.ws.commons.schema.XmlSchemaException:
/[my project path]/C.xsd (No such file or directory)

The problem is that the URI for importing C.xsd is incorrectly determined.

In the example above, C.xsd would actually be located in
/[my project path]/target/test/wsdl/C.xsd

I see the following behavior in org.apache.cxf.resource.URIResolver:

For A imports B, we create a URIResolver with the following parameters:
baseUriStr = ""file:[path to A]/A.wsdl"" (correct)
uriStr = ""./B.xsd""

Then tryFileSystem(baseUriStr, uriStr) is invoked and B.xsd is correctly resolved.


Now for B import C, we create a URIResolver with the following parameters:
baseUriStr = ""./B.xsd""
uriStr = ""./C.xsd""

The value for the base URI being set to a relative path, we fail to resolve C.xsd.
tryFileSystem ends up calling tryClasspath(""./C.xsd""), which in turn calls tryRemote(), which aborts on a MalformedURLException.

I get the same problem when using relative URIs to import schemas from different directories.
",,,,,,,,,11/6/2006 2:48,,,,"10 years, 39 weeks, 1 day ago",,111044,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,267589,,,,,,,,,0|i1a6xj:
CXF,CXF-179,Move Holder code from JAXWSMethodInvoker to interceptors,Bug,Closed,Major,Fixed,Willem Jiang,Dan Diephouse,Dan Diephouse,10/25/2006 19:16,,3/5/2007 3:18,3/5/2007 3:18,,2.0-RC,,,0,0,,,,,,,,,"The holder code should become part of the JAX-WS interceptors, so we can use other invokers and still have Holders work.",,,,,,,,,,,,,"10 years, 22 weeks, 1 day ago",,111045,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,179430,,,,,,,,,0|i0v2tj:
