Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Creator,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description,Security Level,Progress,? Progress,? Time Spent,? Remaining Estimate,? Original Estimate,Labels,Date of First Response,Git Notification Mailing List,Github Integrations - Other,Github Integration,Last public comment date,Git Repository Name,Global Rank,Git Repository Type,Customer Request Type,Time to resolution,Blog Administrator?,Blogs - Admin for blog,Blogs - Username,Blogs - Email Address,Docs Text,Git Repository Import Path,New-TLP-TLPName,Blogs - New Blog Write Access,Epic Colour,Blogs - Existing Blog Name,Attachment count,Blog - New Blog PMC,Epic Name,Blog - New Blog Administrators,Epic Status,Blog - Write access,Epic Link,Bugzilla - List of usernames,Bugzilla - PMC Name,Bugzilla - Email Notification Address,Blogs - Existing Blog Access Level,Bugzilla - Project Name,Bugzilla Id,Initial Confluence Contributors,Request participants,Waiting For Infra,Space Name,Space Description,Time to Respond,Github Integration - Triggers,INFRA - Subversion Repository Path,Space Key,Testcase included,Sprint,Rank (Obsolete),Project,Epic/Theme,Flagged,Machine Readable Info,External issue URL,Flags,Rank
PDFBox,PDFBOX-2455,NonSequentialParser does not tolerate missing %%EOF markers,Bug,Closed,Major,Fixed,Andreas Lehmkühler,Michele Balistreri,Michele Balistreri,10/24/2014 20:45,,12/13/2014 14:15,10/30/2014 18:48,"1.8.7, 2.0.0","1.8.8, 2.0.0",Parsing,,0,3,,,,,,,,,"The NonSequentialParser throws an exception when parsing a file with a missing or corrupted %%EOF marker. All PDF-viewers I tried however handle this kind of documents without problems. 

The attached patch makes the parser ignore missing %%EOF when in lenient mode. I cannot attach the original file presenting this problem, since it is a bank statement, but I have attached a small document with the same issue that I have created for testing.",,,,,,,,10/30/2014 18:43,,,,"2 years, 33 weeks, 4 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,2,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i21k9b:
PDFBox,PDFBOX-2456,create TestSymmetricKeyEncryption.java,Improvement,Closed,Major,Fixed,Tilman Hausherr,Ralf Hauser,Ralf Hauser,10/25/2014 9:49,,11/11/2015 17:39,11/15/2014 16:57,"1.8.7, 1.8.8, 2.0.0","1.8.8, 2.0.0",Utilities,,0,8,,,,,,,"PDFBOX-1651, PDFBOX-2469, PDFBOX-1594",java7 debian7,"similarly to org.apache.pdfbox.encryption.TestPublicKeyEncryption, also test password based encryption 


1) 128bit 
2) 256bit AES PDFBOX-1594 
",,,,,,,AES256,10/25/2014 13:45,,,,"1 year, 31 weeks, 5 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,7,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i21knz:
PDFBox,PDFBOX-2457,LogFactory is intialized with a wrong class,Bug,Closed,Minor,Fixed,Andreas Lehmkühler,Andreas Lehmkühler,Andreas Lehmkühler,10/25/2014 12:32,,3/17/2016 19:08,10/25/2014 12:34,2.0.0,2.0.0,,,0,2,,,,,,,,,In some classes the LogFactory is initialized with a wrong class. I guess it's a copy & paste issue.,,,,,,,,10/25/2014 12:32,,,,"2 years, 34 weeks, 2 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i21kpr:
PDFBox,PDFBOX-2458,Signing doesn't work anymore using BC 1.51 instead of 1.50,Bug,Closed,Major,Fixed,Andreas Lehmkühler,Andreas Lehmkühler,Andreas Lehmkühler,10/26/2014 12:45,,12/13/2014 14:15,10/26/2014 12:50,"1.8.7, 2.0.0","1.8.8, 2.0.0",Signing,,0,2,,,,,,,,,"Due to a report of David Wall on users@ signing no longer works using BC 1.51 instead of 1.50. 

{quote} 
I'm now getting an invalid digital signature that I created on PDFs we generate (via wkhtmltopdf and PDFBox 1.8.7). It says ""At least one signature is invalid"" but I previously could create them with valid signatures. This occurred when going from BouncyCastle 1.50 to 1.51, and if I go back to 1.50, it works fine. 

The invalid signature complains that the ""Document has been altered or corrupted since it was signed"". 

Here's a link to an existing PDF that has an invalid signature: 
http://open.esignforms.com/pdfboxlist/MyDocumentsGOOD.pdf (using BC 1.50) 
http://open.esignforms.com/pdfboxlist/MyDocumentsBAD.pdf (using BC 1.51) 
{quote}",,,,,,,,10/26/2014 12:49,,,,"2 years, 34 weeks, 1 day ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i21l3j:
PDFBox,PDFBOX-2459,Share functionality between Page Tree and Field Tree,Improvement,Closed,Minor,Fixed,John Hewson,Maruan Sahyoun,Maruan Sahyoun,10/27/2014 9:58,,3/17/2016 19:07,5/19/2015 20:40,2.0.0,2.0.0,PDModel,,0,3,,,,,,,,,"The PDFs page tree and AcroForms field tree share some common functionality e.g. resolving inheritable attributes, iterating through leafs and such which could be combined into a PDTree class.",,,,,,,,5/14/2015 7:30,,,,"2 years, 5 weeks, 2 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,2,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i21ltb:
PDFBox,PDFBOX-2460,fix TestPublicKeyEncryption.java,Bug,Closed,Major,Fixed,Tilman Hausherr,Ralf Hauser,Ralf Hauser,10/27/2014 14:17,,3/17/2016 19:08,10/30/2014 19:25,2.0.0,2.0.0,Utilities,,0,5,,,,,,,"PDFBOX-2469, PDFBOX-2464","java7 , deb7",as reported by Tilman in PDFBOX-2456,,,,,,,,10/27/2014 18:25,,,,"2 years, 33 weeks, 4 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,3,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i21m6n:
PDFBox,PDFBOX-2461,Clear Checkstyle errors in source,Improvement,Closed,Minor,Fixed,Maruan Sahyoun,Maruan Sahyoun,Maruan Sahyoun,10/27/2014 18:34,,3/17/2016 19:07,11/2/2014 17:20,2.0.0,2.0.0,,,0,2,,,,,,,,,There are several checkstyle errors and warnings occurring for the current source code. Make sure that the errors are fixed.,,,,,,,,10/27/2014 23:00,,,,"2 years, 33 weeks, 1 day ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i21mlr:
PDFBox,PDFBOX-2462,NullPointerException in <init>(PDFStreamParser.java:109),Bug,Closed,Major,Fixed,John Hewson,Ralf Hauser,Ralf Hauser,10/28/2014 5:22,,3/17/2016 19:07,10/31/2014 9:05,2.0.0,2.0.0,Preflight,,0,4,,,,,,,,java7 debian7,"java.lang.NullPointerException 
at org.apache.pdfbox.pdfparser.PDFStreamParser.<init>(PDFStreamParser.java:109) 
at org.apache.pdfbox.contentstream.PDFStreamEngine.processStream(PDFStreamEngine.java:288) 
at org.apache.pdfbox.contentstream.PDFStreamEngine.processStream(PDFStreamEngine.java:245) 
at org.apache.pdfbox.contentstream.PDFStreamEngine.processChildStream(PDFStreamEngine.java:233) 
at org.apache.pdfbox.preflight.font.util.PreflightType3Stream.showType3Character(PreflightType3Stream.java:61) 
at org.apache.pdfbox.preflight.font.Type3FontValidator.getWidthFromCharProc(Type3FontValidator.java:371) 
at org.apache.pdfbox.preflight.font.Type3FontValidator.checkCharProcsAndMetrics(Type3FontValidator.java:302) 
at org.apache.pdfbox.preflight.font.Type3FontValidator.validate(Type3FontValidator.java:84) 
at org.apache.pdfbox.preflight.process.reflect.FontValidationProcess.validate(FontValidationProcess.java:73) 
at org.apache.pdfbox.preflight.utils.ContextHelper.callValidation(ContextHelper.java:73) 
at org.apache.pdfbox.preflight.utils.ContextHelper.validateElement(ContextHelper.java:52) 
at org.apache.pdfbox.preflight.process.reflect.ResourcesValidationProcess.validateFonts(ResourcesValidationProcess.java:98) 
at org.apache.pdfbox.preflight.process.reflect.ResourcesValidationProcess.validate(ResourcesValidationProcess.java:76) 
at org.apache.pdfbox.preflight.utils.ContextHelper.callValidation(ContextHelper.java:73) 
at org.apache.pdfbox.preflight.utils.ContextHelper.validateElement(ContextHelper.java:52) 
at org.apache.pdfbox.preflight.process.reflect.SinglePageValidationProcess.validateResources(SinglePageValidationProcess.java:167) 
at org.apache.pdfbox.preflight.process.reflect.SinglePageValidationProcess.validate(SinglePageValidationProcess.java:82) 
at org.apache.pdfbox.preflight.utils.ContextHelper.callValidation(ContextHelper.java:73) 
at org.apache.pdfbox.preflight.utils.ContextHelper.validateElement(ContextHelper.java:52) 
at org.apache.pdfbox.preflight.process.PageTreeValidationProcess.validatePage(PageTreeValidationProcess.java:56) 
at org.apache.pdfbox.preflight.process.PageTreeValidationProcess.validate(PageTreeValidationProcess.java:45) 
at org.apache.pdfbox.preflight.utils.ContextHelper.callValidation(ContextHelper.java:73) 
at org.apache.pdfbox.preflight.utils.ContextHelper.validateElement(ContextHelper.java:88) 
at org.apache.pdfbox.preflight.PreflightDocument.validate(PreflightDocument.java:168)",,,,,,,,10/30/2014 21:50,,,,"2 years, 33 weeks, 3 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i21ngv:
PDFBox,PDFBOX-2463,"ExtractTextByArea mangling second half of this string - transposed, skipped, etc",Bug,Closed,Major,Cannot Reproduce,Unassigned,Joel Hirsh,Joel Hirsh,10/29/2014 21:39,,10/21/2015 21:24,10/21/2015 21:24,1.8.7,,Text extraction,,0,3,,,,,,,,,"PDF snippet is being completely mangled by ExtractTextByArea. Have a large PDF file where this is happening on every line. 

Visually (and Acrobat) show the text: 
12 Jun EP COPY WORKS LIMITED 503646200256 5637 3.70 11,252.49 OD 

However ExtractTextByArea comes up with: 
12 Jun EP COPY WORKS LIMITED 503646200256 35 .6 70 
11, 
3 257 2.49 
OD 

So the first half of the string is ok, but starting at '5637' characters are skipped, other characters are inserted, completely mangled. 

FWIW I did dump the COSString's in PDFStreamEngine and the strings all show correctly, nothing unusual. 

Test file to be attached.",,,,,,,,11/3/2014 18:45,,,,"1 year, 34 weeks, 5 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i21qr3:
PDFBox,PDFBOX-2464,Document crypto build dependencies,Improvement,Closed,Blocker,Fixed,Maruan Sahyoun,John Hewson,John Hewson,10/30/2014 19:30,,3/17/2016 19:08,10/31/2014 5:53,2.0.0,2.0.0,Documentation,,0,3,,,,,,,PDFBOX-2460,,"We need to document a new build dependency: 

Since PDFBOX-2460, building PDFBox now requires a JDK with ""unlimited strength"" cryptography. Which requires extra files to be installed. 

- For JDK 7: http://www.oracle.com/technetwork/java/javase/downloads/jce-7-download-432124.html 

Users without these files will see the message: 

{code} 
Failed tests: 
TestPublicKeyEncryption.setUp:70 JCE unlimited strength jurisdiction policy files are not installed 
TestPublicKeyEncryption.setUp:70 JCE unlimited strength jurisdiction policy files are not installed 
TestPublicKeyEncryption.setUp:70 JCE unlimited strength jurisdiction policy files are not installed 
TestSymmetricKeyEncryption.setUp:80 JCE unlimited strength jurisdiction policy files are not installed 
{code}",,,,,,,,10/30/2014 21:57,,,,"2 years, 33 weeks, 4 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i21s8n:
PDFBox,PDFBOX-2465,NPE in PdfaExtensionHelper.populateSchemaMapping,Bug,Closed,Major,Fixed,Tilman Hausherr,Tilman Hausherr,Tilman Hausherr,10/30/2014 23:02,,12/13/2014 14:15,10/31/2014 18:06,"1.8.7, 1.8.8, 2.0.0","1.8.8, 2.0.0",XmpBox,,0,4,,,,,,,,,"I get this exception by running preflight on the attached files: 

{code} 
java.lang.NullPointerException 
at org.apache.xmpbox.xml.PdfaExtensionHelper.populateSchemaMapping(PdfaExtensionHelper.java:198) 
at org.apache.xmpbox.xml.DomXmpParser.parse(DomXmpParser.java:202) 
at org.apache.xmpbox.xml.DomXmpParser.parse(DomXmpParser.java:114) 
at org.apache.pdfbox.preflight.process.MetadataValidationProcess.validate(MetadataValidationProcess.java:67) 
at org.apache.pdfbox.preflight.utils.ContextHelper.callValidation(ContextHelper.java:73) 
at org.apache.pdfbox.preflight.utils.ContextHelper.validateElement(ContextHelper.java:88) 
at org.apache.pdfbox.preflight.PreflightDocument.validate(PreflightDocument.java:168) 
at org.apache.pdfbox.util.TestPDFToImage.doTestFile(TestPDFToImage.java:337) 
at org.apache.pdfbox.util.TestPDFToImage.testRenderImage(TestPDFToImage.java:382) 
at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) 
at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57) 
at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) 
at java.lang.reflect.Method.invoke(Method.java:606) 
at junit.framework.TestCase.runTest(TestCase.java:176) 
at junit.framework.TestCase.runBare(TestCase.java:141) 
at junit.framework.TestResult$1.protect(TestResult.java:122) 
at junit.framework.TestResult.runProtected(TestResult.java:142) 
at junit.framework.TestResult.run(TestResult.java:125) 
at junit.framework.TestCase.run(TestCase.java:129) 
at junit.framework.TestSuite.runTest(TestSuite.java:255) 
at junit.framework.TestSuite.run(TestSuite.java:250) 
at junit.textui.TestRunner.doRun(TestRunner.java:116) 
at junit.textui.TestRunner.start(TestRunner.java:183) 
at junit.textui.TestRunner.main(TestRunner.java:137) 
at org.apache.pdfbox.util.TestPDFToImage.main(TestPDFToImage.java:432) 
{code}",,,,,,,,10/31/2014 9:10,,,,"2 years, 33 weeks, 3 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,3,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i21sjz:
PDFBox,PDFBOX-2466,"2.4 : Invalid Color space, Unable to read default color space : Missing color space: DefaultRGB",Bug,Closed,Major,Fixed,Unassigned,Ralf Hauser,Ralf Hauser,10/31/2014 7:09,,3/17/2016 19:07,10/31/2014 8:32,2.0.0,2.0.0,Preflight,,0,2,,,,,,,PDFBOX-2407,java7 debian7,"org.apache.pdfbox.pdmodel.graphics.color.PDColorSpace$MissingException: Missing color space: DefaultRGB 
at org.apache.pdfbox.pdmodel.graphics.color.PDColorSpace.create(PDColorSpace.java:94) 
at org.apache.pdfbox.pdmodel.PDResources.getColorSpace(PDResources.java:131) 
at org.apache.pdfbox.preflight.graphic.StandardColorSpaceHelper.processDefaultColorSpace(StandardColorSpaceHelper.java:428) 
at org.apache.pdfbox.preflight.graphic.StandardColorSpaceHelper.processRGBColorSpace(StandardColorSpaceHelper.java:152) 
at org.apache.pdfbox.preflight.graphic.StandardColorSpaceHelper.processAllColorSpace(StandardColorSpaceHelper.java:109) 
at org.apache.pdfbox.preflight.graphic.StandardColorSpaceHelper.validate(StandardColorSpaceHelper.java:93) 
at org.apache.pdfbox.preflight.xobject.XObjImageValidator.checkColorSpaceAndImageMask(XObjImageValidator.java:147) 
at org.apache.pdfbox.preflight.xobject.XObjImageValidator.validate(XObjImageValidator.java:183) 
at org.apache.pdfbox.preflight.process.reflect.GraphicObjectPageValidationProcess.validate(GraphicObjectPageValidationProcess.java:70) 
at org.apache.pdfbox.preflight.utils.ContextHelper.callValidation(ContextHelper.java:73) 
at org.apache.pdfbox.preflight.utils.ContextHelper.validateElement(ContextHelper.java:52) 
at org.apache.pdfbox.preflight.process.reflect.ResourcesValidationProcess.validateXObjects(ResourcesValidationProcess.java:288) 
at org.apache.pdfbox.preflight.process.reflect.ResourcesValidationProcess.validate(ResourcesValidationProcess.java:80) 
at org.apache.pdfbox.preflight.utils.ContextHelper.callValidation(ContextHelper.java:73) 
at org.apache.pdfbox.preflight.utils.ContextHelper.validateElement(ContextHelper.java:52) 
at org.apache.pdfbox.preflight.process.reflect.SinglePageValidationProcess.validateResources(SinglePageValidationProcess.java:167) 
at org.apache.pdfbox.preflight.process.reflect.SinglePageValidationProcess.validate(SinglePageValidationProcess.java:82) 
at org.apache.pdfbox.preflight.utils.ContextHelper.callValidation(ContextHelper.java:73) 
at org.apache.pdfbox.preflight.utils.ContextHelper.validateElement(ContextHelper.java:52) 
at org.apache.pdfbox.preflight.process.PageTreeValidationProcess.validatePage(PageTreeValidationProcess.java:56) 
at org.apache.pdfbox.preflight.process.PageTreeValidationProcess.validate(PageTreeValidationProcess.java:45) 
at org.apache.pdfbox.preflight.utils.ContextHelper.callValidation(ContextHelper.java:73) 
at org.apache.pdfbox.preflight.utils.ContextHelper.validateElement(ContextHelper.java:88) 
at org.apache.pdfbox.preflight.PreflightDocument.validate(PreflightDocument.java:168)",,,,,,,,10/31/2014 8:32,,,,"2 years, 33 weeks, 3 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i21t1b:
PDFBox,PDFBOX-2467,"""Arial,Bold"" always substituted with ""Helvetica-Bold""",Improvement,Closed,Major,Fixed,John Hewson,Cornelis Hoeflake,Cornelis Hoeflake,10/31/2014 9:56,,3/17/2016 19:07,11/22/2014 1:20,2.0.0,2.0.0,,,0,3,,,,,,,,,"The ExternalFonts class does some substitute logic for fonts. There is a static map which holds the substitutes and is loaded in the ExternalClass file and some substitutes are got from Standards14. 
Next that map also contains some substitutes for registry fonts (I don't know what it is), but it feels a bit like misusing the substitutes mechanism (with prepending a $ to omit conflicts). 

As user of PDFBox I want to have the control over substitutes. For example when a PDF has font TrueType Arial,Bold (windows style), and my font provider has only a Type1 font for Arial Bold, the current mechanism returns the Helvetica Bold font True Type font (if have one in my fontprovider). 

So I wrote a patch which allows you to wrap a fontprovider in a SubstituteFontProvider. That SubstituteFontProvider does the substitute logic like ExternalFonts did before. The user is in control to wrap (or let ExternalFonts wrap) his own fontprovider in the SubstituteFontProvider. 
The registry fonts issue is kept in ExternalFonts and uses an own map.",,,,,,,,11/1/2014 18:57,,,,"2 years, 30 weeks, 2 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,2,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i21t7j:
PDFBox,PDFBOX-2468,Switch FDFDocument.load from PDFParser to NonSequentialParser,Improvement,Closed,Major,Fixed,Andreas Lehmkühler,Andreas Lehmkühler,Andreas Lehmkühler,10/31/2014 11:09,,12/13/2014 14:14,11/1/2014 9:15,"1.8.7, 2.0.0","1.8.8, 2.0.0",Parsing,,0,3,,,,,,,"PDFBOX-649, PDFBOX-1087, PDFBOX-1574, PDFBOX-2413",,The PDFParser requires a startxref offset but FDFs don't necessarily have one. As the non-sequential parser is able to read all objects of a pdf/fdf without a startxref-offset/xref table (see PDFBOX-1595) we have to switch from the old sequential parser to the non-sequential parser when loading a FDF file.,,,,,,,,11/1/2014 9:08,,,,"2 years, 33 weeks, 2 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i21t9z:
PDFBox,PDFBOX-2469,javax.crypto.BadPaddingException in PDFBox 1.8.8-SNAPSHOT,Bug,Closed,Minor,Fixed,Andreas Lehmkühler,Tim Allison,Tim Allison,10/31/2014 11:34,,12/13/2014 14:15,11/18/2014 10:12,"1.8.7, 2.0.0","1.8.8, 2.0.0",PDModel,,1,9,,,,,,,"PDFBOX-2460, PDFBOX-2471, PDFBOX-2492, PDFBOX-2510, PDFBOX-2456",,"[~gagravarr] noticed that one of our old test files fails a Tika test now with PDFBox 1.8.7 and Java 1.6. 

I just tested the pure PDFBox app built with PDFBox 1.8.8-SNAPSHOT, and I'm getting the same exception with Java 1.6 and Java 1.7. 

Stacktrace: 
{noformat} 
ExtractText failed with the following exception: 
java.io.IOException: javax.crypto.BadPaddingException: Given final block not properly padded 
at javax.crypto.CipherInputStream.getMoreData(CipherInputStream.java:118) 
at javax.crypto.CipherInputStream.read(CipherInputStream.java:236) 
at javax.crypto.CipherInputStream.read(CipherInputStream.java:212) 
at org.apache.pdfbox.pdmodel.encryption.SecurityHandler.encryptData(SecurityHandler.java:316) 
at org.apache.pdfbox.pdmodel.encryption.SecurityHandler.decryptStream(SecurityHandler.java:421) 
at org.apache.pdfbox.pdmodel.encryption.SecurityHandler.decrypt(SecurityHandler.java:390) 
at org.apache.pdfbox.pdmodel.encryption.SecurityHandler.decryptObject(SecurityHandler.java:365) 
at org.apache.pdfbox.pdmodel.encryption.SecurityHandler.proceedDecryption(SecurityHandler.java:196) 
at org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.decryptDocument(StandardSecurityHandler.java:158) 
at org.apache.pdfbox.pdmodel.PDDocument.openProtection(PDDocument.java:1598) 
at org.apache.pdfbox.ExtractText.startExtraction(ExtractText.java:216) 
at org.apache.pdfbox.ExtractText.main(ExtractText.java:85) 
at org.apache.pdfbox.PDFBox.main(PDFBox.java:58) 
Caused by: javax.crypto.BadPaddingException: Given final block not properly padded 
at com.sun.crypto.provider.CipherCore.doFinal(CipherCore.java:811) 
at com.sun.crypto.provider.CipherCore.doFinal(CipherCore.java:676) 
at com.sun.crypto.provider.AESCipher.engineDoFinal(AESCipher.java:423) 
at javax.crypto.Cipher.doFinal(Cipher.java:1708) 
at javax.crypto.CipherInputStream.getMoreData(CipherInputStream.java:112) 
... 12 more 
{noformat} 
java version ""1.7.0_71"" 
OpenJDK Runtime Environment (rhel-2.5.3.1.el6-x86_64 u71-b14) 
OpenJDK 64-Bit Server VM (build 24.65-b04, mixed mode) 

and 

java version ""1.6.0_33"" 
OpenJDK Runtime Environment (IcedTea6 1.13.5) (rhel-1.13.5.0.el6_6-x86_64) 
OpenJDK 64-Bit Server VM (build 23.25-b01, mixed mode) 
",,,,,,,AES128,10/31/2014 19:32,,,,"2 years, 30 weeks ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,3,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i21tb3:
PDFBox,PDFBOX-2470,"Exception in PDDocument.addSignature(PDSignature sigObject, SignatureInterface signatureInterface, SignatureOptions options))",Bug,Closed,Major,Fixed,Unassigned,Huynh,Huynh,10/31/2014 13:57,,12/13/2014 14:14,11/7/2014 22:45,"1.8.7, 1.8.8, 2.0.0","1.8.8, 2.0.0",PDModel,,0,4,,,,,,,,,"Hi 
I have made the following modifications to avoid ClassCastException or NullPointerException in addSignature(PDSignature sigObject, SignatureInterface signatureInterface, SignatureOptions options) : 
{code} 
// read and set Appearance Dictionary 
// MOD_CS 
// PDAppearanceDictionary ap = 
// new PDAppearanceDictionary((COSDictionary)cosBaseDict.getItem(COSName.AP)); 
// ap.getDictionary().setDirect(true); 
// signatureField.getWidget().setAppearance(ap); 
COSBase item = cosBaseDict.getItem(COSName.AP); 
if (item instanceof COSObject) { 
item = ((COSObject) item).getObject(); 
} 
if (item instanceof COSDictionary) { 
PDAppearanceDictionary ap = new PDAppearanceDictionary((COSDictionary) item); 
ap.getDictionary().setDirect(true); 
signatureField.getWidget().setAppearance(ap); 
} 

// read and set AcroForm DefaultRessource 
COSBase dr = cosBaseDict.getItem(COSName.DR); 
// MOD_CS 
if (dr != null) { 
dr.setDirect(true); 
dr.setNeedToBeUpdate(true); 
acroFormDict.setItem(COSName.DR, dr); 
} 
{code} 
Regards",,,,,,,"Signature, patch",11/1/2014 12:10,,,,"2 years, 32 weeks, 3 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i21tfj:
PDFBox,PDFBOX-2471,AES encryption failing to write Acroform field names and values,Bug,Closed,Major,Fixed,Unassigned,Stephen Hendrix,Stephen Hendrix,10/31/2014 19:58,,12/13/2014 14:15,11/17/2014 7:50,"1.8.7, 1.8.8, 2.0.0","1.8.8, 2.0.0","AcroForm, Writing",,0,4,,,,,,,PDFBOX-2469,,"When writing a PDF using AES 256 bit encryption, the field names / values from the Acroform are not being persisted correctly. If I encrypt using RC4 128 bit, they are persisted correctly. I am using snapshot pdfbox:2.0.0-20141023.180319-636. 

I dug into this, and it looks to me the problem is with COSWriter.visitFromString, which invokes SecurityHandler.decryptString (there is no SecurityHandler.encryptString).",,,,,,,"AES256, AcroForm",11/1/2014 6:30,,,,"2 years, 31 weeks ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i21tyf:
PDFBox,PDFBOX-2472,Switch XFDF export to JAXP,Improvement,Open,Major,Unresolved,Unassigned,Andreas Lehmkühler,Andreas Lehmkühler,11/2/2014 14:31,,3/25/2017 18:09,,2.0.0,3.0.0,"AcroForm, Utilities",,0,1,,,,,,,,,As proposed in PDFBOX-2419 we should switch the XFDF export to JAXP,,,,,,,"jaxp, xfdf",,,,,"2 years, 33 weeks, 1 day ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i21vf3:
PDFBox,PDFBOX-2473,Remove the CopyDoc example,Improvement,Closed,Minor,Fixed,Andreas Lehmkühler,Andreas Lehmkühler,Andreas Lehmkühler,11/2/2014 16:34,,3/17/2016 19:07,11/2/2014 16:40,2.0.0,2.0.0,Parsing,,0,2,,,,,,,,,I'm going to remove the CopyDoc example as It doens't make sense to copy a pdf by parsing it and writing it afterwards. It's easier and faster to simply copy the file itself.,,,,,,,,11/2/2014 16:39,,,,"2 years, 33 weeks, 1 day ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i21vhb:
PDFBox,PDFBOX-2474,Remove the direct usage of PDFParser,Improvement,Closed,Major,Fixed,Andreas Lehmkühler,Andreas Lehmkühler,Andreas Lehmkühler,11/2/2014 16:35,,3/17/2016 19:08,11/2/2014 16:39,2.0.0,2.0.0,Parsing,,0,2,,,,,,,,,2 of the examples provided by PDFBox are still using the PDFParser directly instead of using PDDocument#load,,,,,,,,11/2/2014 16:38,,,,"2 years, 33 weeks, 1 day ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i21vhj:
PDFBox,PDFBOX-2475,Fix Checkstyle errors in the 1.8 branch,Improvement,Closed,Minor,Fixed,Maruan Sahyoun,Maruan Sahyoun,Maruan Sahyoun,11/3/2014 12:02,,12/13/2014 14:15,11/3/2014 14:06,1.8.7,1.8.8,,,0,2,,,,,,,,,There are some Checkstyle validation errors in the 1.8 branch which shall be cleared.,,,,,,,,11/3/2014 14:05,,,,"2 years, 33 weeks ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i21w53:
