Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Creator,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description
PDFBox,PDFBOX-175,PDFParser: AccessControlException,Bug,Closed,Minor,Duplicate,Unassigned,Anonymous,Anonymous,6/14/2006 1:29,,6/8/2014 23:19,6/8/2014 23:19,,,Parsing,,0,0,,,,,,,PDFBOX-1946,,"[imported from SourceForge]
http://sourceforge.net/tracker/index.php?group_id=78314&atid=552832&aid=1505750
Originally submitted by braine on 2006-06-13 18:29.

I'm getting minor variations on the following error
when I try to create a PDDocument in an Applet from a URL.

>> java.security.AccessControlException: access denied
(java.util.PropertyPermission java.io.tmpdir read)
>> at
java.security.AccessControlContext.checkPermission(Unknown
Source)
>> at
java.security.AccessController.checkPermission(Unknown
Source)
>> at
java.lang.SecurityManager.checkPermission(Unknown Source)
>> at
java.lang.SecurityManager.checkPropertyAccess(Unknown
Source)
>> at java.lang.System.getProperty(Unknown Source)
>> at
org.pdfbox.pdfparser.PDFParser.<init>(PDFParser.java:72)
>> at
org.pdfbox.pdfparser.PDFParser.<init>(PDFParser.java:85)
>> at
org.pdfbox.pdmodel.PDDocument.load(PDDocument.java:577)
>> at BTpdf.initialize(BTpdf.java:41)
:
:
:

-----------------------------------------------------
I've tried:
1) ""PDDocument.load( InputStream input)""
2) ""PDDocument.load( File file)""
3) ""PDDocument.load( String filename)""

All methods give me the AccessControlException, but
with one subtle difference:

A) Using the InputStream method via:

> URL url = new URL(
""http://localhost/Images/btP72.pdf"");
> PDDocument doc = ""PDDocument.load( url.openStream() );

or:
> byte data[] = new byte[ (new URL(
""http://localhost/Images/btP72.pdf"")).openConnection().urlConn.getContentLength()
];
> int dRead = fileLoc.openStream().read( data);
> doc = PDDocument.load( new
ByteArrayInputStream( data) );

I get:

>> java.security.AccessControlException: access denied
>>+ (java.util.PropertyPermission java.io.tmpdir read)


B) Using the File and String methods via:

> File f = new File(
""http://localhost/Images/btP72.pdf"");
> PDDocument doc = PDDocument.load( f);

or:
> PDDocument doc = ""PDDocument.load(
""http://localhost/Images/btP72.pdf"");

I get:
>> java.security.AccessControlException: access denied
>>+ (java.io.FilePermission
http:\localhost\Images\btP72.pdf read)

-----------------------------------------------------

I'm speculating at the moment, but it looks as though
PDFParser is attempting to look at the PDF file as
though it existed on my disk and not from the web.

I'm using
PDFBox version: PDFBox-0.7.2
Windows XP SP2




[comment on SourceForge]
Originally sent by braine.
Logged In: YES 
user_id=1091957

I found that I can bypass this problem by placing my code in
a JAR file and signing it (I also signed the PDFBox.jar
file, although I'm not sure that is necessary).

Even with this bypass, I think it would be better if I
didn't need to sign the code. I also feel that printing PDF
files is important enough for web applications, that it
would be worth while to create a subset of PDFBox that only
creates images for printing. This should have two advantages:
1) Smaller JAR files will be travelling around the web.
2) There should be no need to create temporary disk files."
PDFBox,PDFBOX-176,PDFMergerUtility exception using .NET,Bug,Closed,Minor,Won't Fix,Andreas Lehmkühler,Anonymous,Anonymous,6/14/2006 14:37,,10/31/2013 11:14,10/31/2013 11:14,,,,,0,1,,,,,,,,,"[imported from SourceForge]
http://sourceforge.net/tracker/index.php?group_id=78314&atid=552832&aid=1506092
Originally submitted by sajitjacob on 2006-06-14 07:37.


Invalid Refereance exception using build PDFBox-0.7.3-
dev-20060614 against ikvm-0.28.0.0. 

The following C# code causes an Invalid Referance 
exception somewhere in the PDFBox DLL

PDFMergerUtility pdfMerger = new PDFMergerUtility(); 
pdfMerger.addSource(sTo); 
pdfMerger.addSource(sFrom); 
pdfMerger.setDestinationFileName(sNew); 
pdfMerger.mergeDocuments(); 


Note: As downloaded ./external was missing 
bouncycastle and lucene-demo jars

Roy.

[comment on SourceForge]
Originally sent by oisincvera.
Logged In: YES 
user_id=1794616
Originator: NO

Following code in VB.NET causes same error when 
With pdfMerger
'Set output destination
.setDestinationFileName(outputFileFullName)
'Looping thru the file list and add source to the mergeing documents

For i As Integer = 0 To fileCount - 1 Step 1
.addSource(pdfFileList(1))
Next i
'Merge the document
.mergeDocuments()
End With"
PDFBox,PDFBOX-177,getAnnotations throws ClassCastException,Bug,Closed,Minor,Cannot Reproduce,Unassigned,Anonymous,Anonymous,6/14/2006 16:31,,4/6/2013 14:57,4/6/2013 14:57,,,PDModel,,0,1,,,,,,,,,"[imported from SourceForge]
http://sourceforge.net/tracker/index.php?group_id=78314&atid=552832&aid=1506189
Originally submitted by nobody on 2006-06-14 09:31.

The following code:

1. PDDocument lPDDoc2 =
PDDocument.load(""myPdf.pdf"");
2. PDPage lPage = (PDPage)
lPDDoc2.getDocumentCatalog().getAllPages().get(0);
3. List lAnnotations = lPage.getAnnotations();

Leads to the following exception being thrown on line 3:

Exception in thread ""main""
java.lang.ClassCastException: org.pdfbox.cos.COSName
at
org.pdfbox.cos.COSDictionary.getString(COSDictionary.java:572)
at
org.pdfbox.pdmodel.interactive.annotation.PDAnnotation.createAnnotation(PDAnnotation.java:107)
at
org.pdfbox.pdmodel.PDPage.getAnnotations(PDPage.java:714)




[comment on SourceForge]
Originally sent by nobody.
Logged In: NO 

Fixed in latest nightly builds

[comment on SourceForge]
Originally sent by nobody.
Logged In: NO 

Think this can be fixed by chaning line 107 of PDAnnotation from

String subtype = annotDic.getString(
COSName.SUBTYPE );

to

String subtype = annotDic.getNameAsString(
COSName.SUBTYPE );"
PDFBox,PDFBOX-178,splitting some words randomnly,Bug,Closed,,Fixed,Unassigned,Anonymous,Anonymous,6/15/2006 6:57,6/20/2017 6:33,10/21/2009 9:52,11/18/2008 0:38,,0.8.0-incubator,Text extraction,,0,0,,,,,,,,,"[imported from SourceForge]
http://sourceforge.net/tracker/index.php?group_id=78314&atid=552832&aid=1506499
Originally submitted by nobody on 2006-06-14 23:57.

i m using pdfbox to extract text.mainly using 
PDFTextStripper.
please check the main file ""ExtractText"".

import java.io.FileOutputStream;
import java.io.FileInputStream;
import java.io.InputStream;
import java.io.OutputStreamWriter;
import java.io.Writer;

import org.pdfbox.exceptions.InvalidPasswordException;

import org.pdfbox.pdmodel.PDDocument;

import org.pdfbox.util.PDFText2HTML;
import org.pdfbox.util.PDFTextStripper;
import org.pdfbox.pdfparser.PDFParser;

public class ExtractText
{
public static final String DEFAULT_ENCODING =
null;
private static final String PASSWORD = ""-
password"";
private static final String ENCODING = ""-encoding"";
private static final String CONSOLE = ""-console"";
private static final String START_PAGE = ""-
startPage"";
private static final String END_PAGE = ""-endPage"";
private static final String SORT = ""-sort"";
private static final String HTML = ""-html""; // 
jjb - added simple HTML output

public ExtractText()
{
}
public static void main( String[] args ) throws 
Exception
{
boolean toConsole = false;
boolean toHTML = false;
boolean sort = false;
String password = """";
String encoding = DEFAULT_ENCODING;
String pdfFile = null;
String textFile = null;
String parsertx = """";
int startPage = 1;
int endPage = Integer.MAX_VALUE;
for( int i=0; i<args.length; i++ )
{
if( args[i].equals( PASSWORD ) )
{
i++;
if( i >= args.length )
{
usage();
}
password = args[i];
}
else if( args[i].equals( ENCODING ) )
{
i++;
if( i >= args.length )
{
usage();
}
encoding = args[i];
}
else if( args[i].equals( START_PAGE ) )
{
i++;
if( i >= args.length )
{
usage();
}
startPage = Integer.parseInt( args
[i] );
}
else if( args[i].equals( HTML ) )
{
toHTML = true;
}
else if( args[i].equals( SORT ) )
{
sort = true;
}
else if( args[i].equals( END_PAGE ) )
{
i++;
if( i >= args.length )
{
usage();
}
endPage = Integer.parseInt( args[i] );
}
else if( args[i].equals( CONSOLE ) )
{
toConsole = true;
}
else
{
if( pdfFile == null )
{
// pdfFile = args[i];

}
else
{
//textFile = args[i];
}
}
}
pdfFile = ""E:\\examples\\resources\\text.pdf"";
if( pdfFile == null )
{
usage();
}

if( textFile == null && pdfFile.length() >4 )
{
//textFile = pdfFile.substring( 0, 
pdfFile.length() -4 ) + "".txt"";
}

Writer output = null;
PDDocument document = null;
try
{
document = PDDocument.load( pdfFile );

//document.print();
if( document.isEncrypted() )
{
try
{
document.decrypt( password );
}
catch( InvalidPasswordException e )
{
if( args.length == 4 )//they 
supplied the wrong password
{
System.err.println( ""Error: 
The supplied password is incorrect."" );
System.exit( 2 );
}
else
{
//they didn't suppply a 
password and the default of """" was wrong.
System.err.println( ""Error: 
The document is encrypted."" );
usage();
}
}
}
if( toConsole )
{
output = new OutputStreamWriter( 
System.out );
}
else
{
if( encoding != null )
{
output = new OutputStreamWriter(
new FileOutputStream( 
textFile ), encoding );
}
else
{
//use default encoding
// output = new OutputStreamWriter
(new FileOutputStream( textFile ) );
output = new OutputStreamWriter
( System.out );
}
}

PDFTextStripper stripper = null;
if(toHTML)
{
stripper = new PDFText2HTML();
}
else
{
stripper = new PDFTextStripper();
}
stripper.setSortByPosition( sort );
stripper.setStartPage( startPage );
stripper.setEndPage( endPage );
parsertx = stripper.writeText( document, 
output );
System.out.println(""==========>>parsed 
text:""+parsertx);

}
finally
{
if( output != null )
{
output.close();
}
if( document != null )
{
document.close();
}
}
}
private static void usage()
{
System.err.println( ""Usage: java 
org.pdfbox.ExtractText [OPTIONS] <PDF file> [Text File]
\n"" +
"" -password <password> Password 
to decrypt document\n"" +
"" -encoding <output encoding> (ISO-8859-
1,UTF-16BE,UTF-16LE,...)\n"" +
"" -console Send text 
to console instead of file\n"" +
"" -html Output in 
HTML format instead of raw text\n"" +
"" -sort Sort the 
text before writing\n"" +
"" -startPage <number> The first 
page to start extraction(1 based)\n"" +
"" -endPage <number> The last 
page to extract(inclusive)\n"" +
"" <PDF file> The PDF 
document to use\n"" +
"" [Text File] The file 
to write the text to\n""
);
System.exit( 1 );
}
}

PLEASE CHECK THE INPUT FILE ATTACHED....TEXT.PDF


OUTPUT I GOT IS PASTED BELOW::::::::PLEASE CHECK 
IT:=>AS IN SECOND LINE WORD ""VERSION"" IS 
SPLITTED...MANY MORE R THERE LIKE THIS...PLEASE TELL 
ME HOW TO FIX THIS....OR PATH FROM WHERE I CAN GET THE 
JAR FILE AND THE MAIN CLASS WHICH WILL PARSE N GIVE 
THE TEXT AS A STRING.......

Aspose.Pdf.Kit for Java ProductOverview 
Aspose.Pdf.Kit for Java is java ver sion of A 
spose.Pdf.Kit which developed purely in java for the 
manipulation of Pdf documents. I t provides rich 
set of features like document updation managing 
security settings updating meta information text 
and images extraction and form fields management 
etc. that enables you to perform almost al l 
powerful operations on your already existing Pdf 
documents. Product Description Aspose.Pdf.Kit is 
a n amazing product by Aspose Pt y Ltd. tha t 
lets its users especially developers to manage their 
Pdf documents programatically. Aspose.Pdf.Kit 
provides a ve ry simple Application Programming 
Interface (API) f or developers that i s very eas 
y to learn and use. Aspose.Pdf.Kit for Java is 
implemented in purely java and has the same power 
of Aspose.Pdf.Kit. It can be u sed under any platform 
if onl y installed JVM(see details at System 
Requirements). Aspose.Pdf.Kit for Java can be 
integrated with any kind of application either it's 
a n Web Application or a Java Application. 
Aspose.Pdf.Kit for Java is surprisingly fast and 
light weight. It processes Pdf documents 
efficiently leading towards the better performance 
of dev eloper's custom applications. Aspose.Pdf.Kit 
for Java is t he first choice of most of our 
clients for pr ocessing Pdf documents because of 
its affor dable price superb performance and 
qui ck Aspose Support. Document Features Two 
Pdf documents can be Concatenated together New 
Pages can be Appended to an existing Pdf document 
One Pdf document can be Splitted into two Pdf 
documents Several pages can be Extracted as a new 
pdf document Security Features Security settings 
of the Pdf document can be modified easily Pdf 
documents can be Encrypted and Decrypted with Owner's 
Password and User's Password Owner can change 
password and reset security settings Form Field 
Features You can re ad all For m Fields of 
the Pdf d ocuments including their Names and 
Values Form Field can be f illed programatically 
through the spe cified Field Name Specified Field 
or all the Form Fields of the Pdf docu ments 
can be Flattened Form Fields can be bound to any 
Data Source easily Extraction and Utility 
Features Show and modify a Pdf document Meta 
Information like Title Autho r etc. Add a 
Watermark or Logo at specified position on every 
page Extract Texts and Images from Pdf document 
easily Count the Words in Pdf document Adhere 
Text or Image to the page of the Pdf document 




THANKING U IN ANTICIPATION
ANITHA





[attachment on SourceForge]
http://sourceforge.net/tracker/download.php?group_id=78314&atid=552832&aid=1506499&file_id=181702
text.pdf (application/pdf), 14789 bytes
input file for parsing

[comment on SourceForge]
Originally sent by nobody.
Logged In: NO 

Hi Any updates on this issue. Can anyone please help me out? I am not sure if this has been fixed in the latest release. Please email me at enigma_ka@yahoo.co.in."
PDFBox,PDFBOX-179,Merge of document,Bug,Closed,Minor,Duplicate,Unassigned,Anonymous,Anonymous,6/20/2006 9:39,,7/11/2010 14:46,11/1/2009 18:25,,,,,0,0,,,,,,,PDFBOX-180,,"[imported from SourceForge]
http://sourceforge.net/tracker/index.php?group_id=78314&atid=552833&aid=1509167
Originally submitted by nobody on 2006-06-20 02:39.

Hi all,
I'm trying to use PdfBox, and I've no problem to say 
it's very simple to use and powerful to manage pdf 
files. But there is a function I can't do (however 
probably it's because I don't understand all 
application features): I'm trying to merge document, 
but the merge operation is been just on pdf pages...

I try to be clearer with an example : 
PDF 1 -> just a page with a string ""This is"" 
PDF 2 -> just a page with a string ""an example""

I'm able to make a marge, but the destination 
document'll be composite of 2 pages, the first with 
the string ""This is"" (and all the other page size is 
blank) and the second one with the message ""an 
example"".

What I need is the resulted document'll be a pdf with 
just one page, with the message ""This is"" and just 
below ""an example"". Practically, not to consider the 
blank section of the page 1, and append the page 
2'text after page 1's one.

It's possible ? Or in order to do this it's necessary 
a new release ?

Thanks a lot
Regards
Simone
simone.antonino@sella.it"
PDFBox,PDFBOX-180,Merge problems,New Feature,Closed,Minor,Won't Fix,Unassigned,Andreas Lehmkühler,Anonymous,6/21/2006 6:59,,10/10/2014 22:04,10/10/2014 22:04,,,Utilities,,0,1,,,,,,,PDFBOX-179,,"[imported from SourceForge] 
http://sourceforge.net/tracker/index.php?group_id=78314&atid=552833&aid=1509745 
Originally submitted by superciak on 2006-06-20 23:59. 

Hi all, 
I'm trying to use PdfBox, and I've no problem to say 
it's very simple to use and powerful to manage pdf 
files. But there is a function I can't do (however 
probably it's because I don't understand all 
application features): I'm trying to merge document, 
but the merge operation is been just on pdf pages... 

I try to be clearer with an example : 
PDF 1 -> just a page with a string ""This is"" 
PDF 2 -> just a page with a string ""an example"" 

I'm able to make a marge, but the destination 
document'll be composite of 2 pages, the first with 
the string ""This is"" (and all the other page size is 
blank) and the second one with the message ""an 
example"". 

What I need is the resulted document'll be a pdf with 
just one page, with the message ""This is"" and just 
below ""an example"". Practically, not to consider the 
blank section of the page 1, and append the page 
2'text after page 1's one. 

It's possible ? Or in order to do this it's necessary 
a new release ? 

Thanks a lot 
Regards 
Simone 
simone.antonino@sella.it"
PDFBox,PDFBOX-181,Changing DocInfo disables fast web view,Bug,Closed,Minor,Invalid,Unassigned,Anonymous,Anonymous,7/3/2006 13:48,,10/10/2014 22:01,10/10/2014 22:01,,,Writing,,0,2,,,,,,,,,"[imported from SourceForge]
http://sourceforge.net/tracker/index.php?group_id=78314&atid=552832&aid=1516348
Originally submitted by mhilpert on 2006-07-03 06:48.

So far, I changed document information with PDFBox (2) 
of our PDF files after generating them with FOP (1). 
Now I would like to optimize the PDF files and 
therefore inserted a new step inbetween those steps 
(1) and (2) by first optimizing the generated PDF to 
enable the ""fast web view"" feature of the PDF (display 
1st page while loading the rest). And then I continue 
with setting the document properties with PDFBox. But 
PDFBox disables this fast web view feature again.

(I tried optimizing the PDF after the PDFBox DocInfo 
step, but this doesn't work because the PDFs are also 
encrypted in the PDFBox step by setting the encryption 
properties, too.)"
PDFBox,PDFBOX-182,TestPublicKeyEncryption.java,Bug,Closed,Minor,Cannot Reproduce,Andreas Lehmkühler,Anonymous,Anonymous,7/4/2006 22:27,,10/31/2013 11:18,10/31/2013 11:18,,,PDModel,,0,1,,,,,,,,,"[imported from SourceForge]
http://sourceforge.net/tracker/index.php?group_id=78314&atid=552832&aid=1517226
Originally submitted by nobody on 2006-07-04 15:27.

Hello,

if I start the Example, i got the following
error-message (with j2sdk1.4.2_12 and Adobe
Acrobat 7.0):

org.pdfbox.exceptions.COSVisitorException: 
Unsupported keysize or algorithm parameters
at org.pdfbox.pdfwriter.COSWriter.write
(COSWriter.java:1019)
at org.pdfbox.pdmodel.PDDocument.save
(PDDocument.java:735)
at org.pdfbox.pdmodel.PDDocument.save
(PDDocument.java:716)
at 
test.pdfbox.encryption.TestPublicKeyEncryption.testPro
tectionError(TestPublicKeyEncryption.java:132)
at 
sun.reflect.NativeMethodAccessorImpl.invoke0(Native 
Method)
at sun.reflect.NativeMethodAccessorImpl.invoke
(NativeMethodAccessorImpl.java:39)
at 
sun.reflect.DelegatingMethodAccessorImpl.invoke
(DelegatingMethodAccessorImpl.java:25)
at java.lang.reflect.Method.invoke
(Method.java:324)
at junit.framework.TestCase.runTest
(TestCase.java:154)
at junit.framework.TestCase.runBare
(TestCase.java:127)
at junit.framework.TestResult$1.protect
(TestResult.java:106)
at junit.framework.TestResult.runProtected
(TestResult.java:124)
at junit.framework.TestResult.run
(TestResult.java:109)
at junit.framework.TestCase.run
(TestCase.java:118)
at junit.framework.TestSuite.runTest
(TestSuite.java:208)
at junit.framework.TestSuite.run
(TestSuite.java:203)
at 
org.eclipse.jdt.internal.junit.runner.RemoteTestRunner
.runTests(RemoteTestRunner.java:478)
at 
org.eclipse.jdt.internal.junit.runner.RemoteTestRunner
.run(RemoteTestRunner.java:344)
at 
org.eclipse.jdt.internal.junit.runner.RemoteTestRunner
.main(RemoteTestRunner.java:196)"
PDFBox,PDFBOX-183,java.lang.NullPointerException in highlighter.generateXMLHig,Bug,Closed,Minor,Fixed,Unassigned,Anonymous,Anonymous,7/5/2006 12:11,,10/21/2009 9:52,4/30/2009 20:05,,0.8.0-incubator,Parsing,,0,0,,,,,,,,,"[imported from SourceForge]
http://sourceforge.net/tracker/index.php?group_id=78314&atid=552832&aid=1517476
Originally submitted by nobody on 2006-07-05 05:11.

Sample code :

try
{
URL pdfURL = new URL( mPdfUrl );

doc = PDDocument.load( pdfURL.openStream() );
PDFHighlighter highlighter = new PDFHighlighter();
highlighter.generateXMLHighlight( doc,
mHighlightWords.split( "" "" ), fiw );

}
catch (Exception e)

Using ADLIB converted PDF ( see attach file )

[attachment on SourceForge]
http://sourceforge.net/tracker/download.php?group_id=78314&atid=552832&aid=1517476&file_id=183934
cv1.pdf (application/pdf), 109109 bytes
pdf"
PDFBox,PDFBOX-184,java.io.IOException: Unexpected encoding type:org.pdfbox.cos,Bug,Closed,Minor,Cannot Reproduce,Unassigned,Anonymous,Anonymous,7/5/2006 12:13,,4/6/2013 15:09,4/6/2013 15:09,,,Parsing,,0,1,,,,,,,,,"[imported from SourceForge]
http://sourceforge.net/tracker/index.php?group_id=78314&atid=552832&aid=1517478
Originally submitted by nobody on 2006-07-05 05:13.


This Occurs when trying to highlight ""linux"" words in
this pdf ( see attach file )



[attachment on SourceForge]
http://sourceforge.net/tracker/download.php?group_id=78314&atid=552832&aid=1517478&file_id=183935
cv3.pdf (application/pdf), 103740 bytes
pdf"
PDFBox,PDFBOX-185,StreamCorruptedException in LZWFilter,Bug,Closed,Minor,Duplicate,Andreas Lehmkühler,Anonymous,Anonymous,7/20/2006 15:43,,10/27/2011 5:32,10/27/2011 5:32,,,Parsing,,0,0,,,,,,,PDFBOX-205,,"[imported from SourceForge]
http://sourceforge.net/tracker/index.php?group_id=78314&atid=552832&aid=1525971
Originally submitted by nobody on 2006-07-20 08:43.

Hello,
I get a StreamCorruptedException in LZWFilter.decode
when I'm reading the Adobe-TIFF6.0 description (121
pages) file. It's a pitty but it's never more available
online. I tried to attach it, but it has ~400kb. If
anyone need's it I can mail it. I am successfull
loading it by the ICEpdf-package and Acrobat. Please
Help! ijyama@web.de"
PDFBox,PDFBOX-186,NullPointerException in getAllKids with corrupted pdf,Bug,Closed,Minor,Won't Fix,Unassigned,Anonymous,Anonymous,8/1/2006 8:15,,7/24/2014 19:16,4/6/2013 15:14,,,Text extraction,,0,1,,,,,,,PDFBOX-2238,,"[imported from SourceForge]
http://sourceforge.net/tracker/index.php?group_id=78314&atid=552832&aid=1532246
Originally submitted by ojaquemet on 2006-08-01 01:15.

java.lang.NullPointerException
at
org.pdfbox.pdmodel.PDPageNode.getAllKids(PDPageNode.java:194)
at
org.pdfbox.pdmodel.PDPageNode.getAllKids(PDPageNode.java:182)
at
org.pdfbox.pdmodel.PDDocumentCatalog.getAllPages(PDDocumentCatalog.java:226)
at
org.pdfbox.util.PDFTextStripper.writeText(PDFTextStripper.java:216)
at [...]


Tested with PDFBox-0.7.2-log4j.jar and
PDFBox-0.7.3-dev-20060731.jar

Because the corrupted PDF is too big (7MB) to be
attached here, you'll be able to find it there:
http://olivier.jaquemet.free.fr/PDF-corrupted.pdf



[comment on SourceForge]
Originally sent by nobody.
Logged In: NO 

I get this message too. How do you parse big PDFs?"
PDFBox,PDFBOX-187,Error in parsing CMap file,Bug,Closed,Minor,Fixed,Unassigned,Anonymous,Anonymous,8/4/2006 9:05,,10/21/2009 9:52,2/21/2009 12:28,,0.8.0-incubator,Parsing,,0,0,,,,,,,,,"[imported from SourceForge]
http://sourceforge.net/tracker/index.php?group_id=78314&atid=552832&aid=1534387
Originally submitted by feeber on 2006-08-04 02:05.

Class CMap, in method addMapping( byte []src, String
dest), the line:
int intSrc = src[0];
should be:
int intSrc=(src[0]+256)$256;"
PDFBox,PDFBOX-188,doesn't convert properly russian characters,Bug,Closed,Minor,Cannot Reproduce,Andreas Lehmkühler,Anonymous,Anonymous,8/9/2006 11:44,,3/16/2013 15:24,3/14/2013 11:22,,,Text extraction,,0,2,,,,,,,,,"[imported from SourceForge]
http://sourceforge.net/tracker/index.php?group_id=78314&atid=552832&aid=1537323
Originally submitted by amashtakov on 2006-08-09 04:44.

Hi,

I've tried to extract text from attached PDF using
both stable release PDFBox-0.7.2 and recent nightly 
build PDFBox-0.7.3-dev-20060809 and the following code 
snipped: 

// 1. parse document
PDFParser parser = new PDFParser(is);
parser.parse();
cos = parser.getDocument();

// 2. extract text
PDFTextStripper stripper = new PDFTextStripper();
String text = stripper.getText(new PDDocument(cos));

// 3. dump output
FileOutputStream os = new FileOutputStream(""file.txt"");
OutputStreamWriter ow = new 
OutputStreamWriter(os, ""UTF-8"");
ow.write(text);
ow.flush();

Despite of russian contents of original PDF, the 
output file doesn't contain any ""valid"" russian 
character(s). 

I've also tried to convert the same PDF with the 
foolabs-xpdf tool - the output contains valid
UTF-8 russian text.

PS: I couldn't attach file because of sourcecforge 
size limit. (the size is ~545K). Is it possible
to pass it to dev. team ?"
PDFBox,PDFBOX-189,NPE in COSDictionaryMap.put,Bug,Closed,Minor,Cannot Reproduce,Andreas Lehmkühler,Anonymous,Anonymous,8/11/2006 10:28,,10/31/2013 11:26,10/31/2013 11:26,,,AcroForm,,1,1,,,,,,,,,"[imported from SourceForge]
http://sourceforge.net/tracker/index.php?group_id=78314&atid=552832&aid=1538596
Originally submitted by jfnieto on 2006-08-11 03:28.

When importing FDF fields in a PDF file, I get a
NullPointerException in COSDictionaryMap.

I'm just starting with PDFBox. I use it to create final
PDF files merging a PDF with an FDF file. In most
cases, it works fine, but with a couple of PDF files I
get this error.

I have done a little program to import a sample FDF
into all ""template"" PDFs. I only get the NPE with two
of them. The source of this test is attached to this
message.

The exception trace:

java.lang.NullPointerException
at
org.pdfbox.pdmodel.common.COSDictionaryMap.put(COSDictionaryMap.java:
120)
at
org.pdfbox.pdmodel.interactive.form.PDAppearance.getFontAndUpdateReso
urces(PDAppearance.java:447)
at
org.pdfbox.pdmodel.interactive.form.PDAppearance.setAppearanceValue(P
DAppearance.java:275)
at
org.pdfbox.pdmodel.interactive.form.PDVariableText.setValue(PDVariabl
eText.java:145)
at
org.pdfbox.pdmodel.interactive.form.PDField.importFDF(PDField.java:31
9)
at
org.pdfbox.pdmodel.interactive.form.PDAcroForm.importFDF(PDAcroForm.j
ava:132)
at TestPDF.importFDF(TestPDF.java:44)
at TestPDF.test(TestPDF.java:28)
at TestPDF.main(TestPDF.java:60)

[attachment on SourceForge]
http://sourceforge.net/tracker/download.php?group_id=78314&atid=552832&aid=1538596&file_id=188647
TestPDF.java (application/octet-stream), 1363 bytes
Test: Import a FDF into a group of PDF files

[comment on SourceForge]
Originally sent by jfnieto.
Logged In: YES 
user_id=393901

I'm playing with the PDFBox code. If I insert a check in the
put method of COSDictionaryMap to avoid the NPE, then I get
errors when saving() the final document:

java.lang.NullPointerException
at
org.pdfbox.cos.COSStream.getFilteredStream(COSStream.java:153)
at
org.pdfbox.pdfwriter.COSWriter.visitFromStream(COSWriter.java:936)
at org.pdfbox.cos.COSStream.accept(COSStream.java:218)
at
org.pdfbox.pdfwriter.COSWriter.doWriteObject(COSWriter.java:449)
at
org.pdfbox.pdfwriter.COSWriter.doWriteBody(COSWriter.java:382)
at
org.pdfbox.pdfwriter.COSWriter.visitFromDocument(COSWriter.java:794)
at
org.pdfbox.cos.COSDocument.accept(COSDocument.java:390)
at
org.pdfbox.pdfwriter.COSWriter.write(COSWriter.java:1089)
at
org.pdfbox.pdmodel.PDDocument.save(PDDocument.java:611)
at
org.pdfbox.pdmodel.PDDocument.save(PDDocument.java:592)
at GenPDF.importFDF(GenPDF.java:25)
at GenPDF.main(GenPDF.java:43)"
