class,path,package,methods
HorizontalHeaderTable,fontbox\src\main\java\org\apache\fontbox\ttf\HorizontalHeaderTable.java,org.apache.fontbox.ttf,"initData,getAdvanceWidthMax,setAdvanceWidthMax,getAscender,setAscender,getCaretSlopeRise,setCaretSlopeRise,getCaretSlopeRun,setCaretSlopeRun,getDescender,setDescender,getLineGap,setLineGap,getMetricDataFormat,setMetricDataFormat,getMinLeftSideBearing,setMinLeftSideBearing,getMinRightSideBearing,setMinRightSideBearing,getNumberOfHMetrics,setNumberOfHMetrics,getReserved1,setReserved1,getReserved2,setReserved2,getReserved3,setReserved3,getReserved4,setReserved4,getReserved5,setReserved5,getVersion,setVersion,getXMaxExtent,setXMaxExtent"
TTFTable,fontbox\src\main\java\org\apache\fontbox\ttf\TTFTable.java,org.apache.fontbox.ttf,"getCheckSum,setCheckSum,getLength,setLength,getOffset,setOffset,getTag,setTag,getInitialized,initData"
TTFDataStream,fontbox\src\main\java\org\apache\fontbox\ttf\TTFDataStream.java,org.apache.fontbox.ttf,"read32Fixed,readString,readString,read,readLong,readSignedByte,readUnsignedByte,readUnsignedInt,readUnsignedShort,readUnsignedByteArray,readUnsignedShortArray,readSignedShort,readInternationalDate,close,seek,read,read,getCurrentPosition,getOriginalData"
TrueTypeFont,fontbox\src\main\java\org\apache\fontbox\ttf\TrueTypeFont.java,org.apache.fontbox.ttf,"TrueTypeFont,close,getVersion,setVersion,addTable,getTables,getNaming,getPostScript,getOS2Windows,getMaximumProfile,getHeader,getHorizontalHeader,getHorizontalMetrics,getIndexToLocation,getGlyph,getCMAP,getOriginalData,initializeTable,getNumberOfGlyphs,getUnitsPerEm,getAdvanceWidth"
FontDescriptorHelper,preflight\src\main\java\org\apache\pdfbox\preflight\font\descriptor\FontDescriptorHelper.java,org.apache.pdfbox.preflight.font.descriptor,"FontDescriptorHelper,validate,checkMandatoryFields,extractFontFile,hasOnlyOneFontFile,fontFileNotEmbedded,processFontFile,checkFontFileMetaData,getMetaDataStreamAsBytes"
PDMetadata,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDMetadata.java,org.apache.pdfbox.pdmodel.common,"PDMetadata,PDMetadata,PDMetadata,exportXMPMetadata,importXMPMetadata,importXMPMetadata"
PDStream,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDStream.java,org.apache.pdfbox.pdmodel.common,"PDStream,PDStream,PDStream,PDStream,PDStream,addCompression,createFromCOS,getCOSObject,createOutputStream,createInputStream,getPartiallyFilteredStream,getStream,getLength,getFilters,setFilters,getDecodeParms,setDecodeParms,getFile,setFile,getFileFilters,setFileFilters,getFileDecodeParams,setFileDecodeParams,getByteArray,getInputStreamAsString,getMetadata,setMetadata,getDecodedStreamLength,setDecodedStreamLength"
PDFont,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,org.apache.pdfbox.pdmodel.font,"getAdobeFontMetrics,addAdobeFontMetric,addAdobeFontMetric,clearResources,PDFont,PDFont,getFontDescriptor,setFontDescriptor,determineEncoding,getCOSObject,getFontWidth,getFontHeight,getStringWidth,getAverageFontWidth,drawString,drawString,getCodeFromArray,getFontWidthFromAFMFile,getAverageFontWidthFromAFMFile,getAFM,getEncoding,setEncoding,cmapEncoding,encode,encodeToCID,getStringFromArray,parseCmap,setFontEncoding,getFontEncoding,getType,getSubType,isType1Font,isType3Font,isType0Font,isTrueTypeFont,isSymbolicFont,getBaseFont,setBaseFont,getFirstChar,setFirstChar,getLastChar,setLastChar,getWidths,setWidths,getFontMatrix,getFontBoundingBox,equals,hashCode,getFontWidth,hasToUnicode,setHasToUnicode,getSpaceWidth,getToUnicodeCMap,clear"
PDFontDescriptor,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptor.java,org.apache.pdfbox.pdmodel.font,"getFontName,setFontName,getFontFamily,setFontFamily,getFontStretch,setFontStretch,getFontWeight,setFontWeight,getFlags,setFlags,isFixedPitch,setFixedPitch,isSerif,setSerif,isSymbolic,setSymbolic,isScript,setScript,isNonSymbolic,setNonSymbolic,isItalic,setItalic,isAllCap,setAllCap,isSmallCap,setSmallCap,isForceBold,setForceBold,isFlagBitOn,setFlagBit,getFontBoundingBox,setFontBoundingBox,getItalicAngle,setItalicAngle,getAscent,setAscent,getDescent,setDescent,getLeading,setLeading,getCapHeight,setCapHeight,getXHeight,setXHeight,getStemV,setStemV,getStemH,setStemH,getAverageWidth,setAverageWidth,getMaxWidth,setMaxWidth,getCharSet,setCharacterSet,getMissingWidth,setMissingWidth"
PDFontDescriptorDictionary,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFontDescriptorDictionary.java,org.apache.pdfbox.pdmodel.font,"PDFontDescriptorDictionary,PDFontDescriptorDictionary,getCOSDictionary,getCOSObject,getFontName,setFontName,getFontFamily,setFontFamily,getFontWeight,setFontWeight,getFontStretch,setFontStretch,getFlags,setFlags,getFontBoundingBox,setFontBoundingBox,getItalicAngle,setItalicAngle,getAscent,setAscent,getDescent,setDescent,getLeading,setLeading,getCapHeight,setCapHeight,getXHeight,setXHeight,getStemV,setStemV,getStemH,setStemH,getAverageWidth,setAverageWidth,getMaxWidth,setMaxWidth,getMissingWidth,setMissingWidth,getCharSet,setCharacterSet,getFontFile,setFontFile,getFontFile2,setFontFile2,getFontFile3,setFontFile3"
FontContainer,preflight\src\main\java\org\apache\pdfbox\preflight\font\container\FontContainer.java,org.apache.pdfbox.preflight.font.container,"FontContainer,push,push,getAllErrors,isValid,errorsAleadyMerged,setErrorsAleadyMerged,isEmbeddedFont,notEmbedded,checkGlyphWith,isAlreadyComputedCid,getFontProgramWidth,checkWidthsConsistency,markCIDAsValid,markCIDAsInvalid"
FontMetaDataValidation,preflight\src\main\java\org\apache\pdfbox\preflight\font\util\FontMetaDataValidation.java,org.apache.pdfbox.preflight.font.util,"validatePDFAIdentifer,analyseFontName,analyseRights"
XMPMetadata,xmpbox\src\main\java\org\apache\xmpbox\XMPMetadata.java,org.apache.xmpbox,"XMPMetadata,XMPMetadata,createXMPMetadata,createXMPMetadata,getTypeMapping,getXpacketBytes,getXpacketEncoding,getXpacketBegin,getXpacketId,getAllSchemas,setEndXPacket,getEndXPacket,getSchema,getSchema,clearSchemas,getSchema,createAndAddDefaultSchema,createAndAddPDFAExtensionSchemaWithDefaultNS,createAndAddXMPRightsManagementSchema,createAndAddPDFAExtensionSchemaWithNS,getPDFExtensionSchema,createAndAddPFAIdentificationSchema,getPDFIdentificationSchema,createAndAddDublinCoreSchema,createAndAddBasicJobTicketSchema,getDublinCoreSchema,getBasicJobTicketSchema,getXMPRightsManagementSchema,getPhotoshopSchema,createAndAddXMPBasicSchema,getXMPBasicSchema,createAndAddXMPMediaManagementSchema,createAndAddPhotoshopSchema,getXMPMediaManagementSchema,createAndAddAdobePDFSchema,getAdobePDFSchema,addSchema,removeSchema"
DomXmpParser,xmpbox\src\main\java\org\apache\xmpbox\xml\DomXmpParser.java,org.apache.xmpbox.xml,"DomXmpParser,isStrictParsing,setStrictParsing,parse,parse,parseDescriptionRoot,createProperty,manageSimpleType,manageArray,manageLangAlt,parseDescriptionInner,parseLiElement,loadAttributes,parseLiDescription,parseInitialXpacket,parseEndPacket,findDescriptionsParent,expectNaming,removeComments,instanciateStructured,checkPropertyDefinition"
XmpParsingException,xmpbox\src\main\java\org\apache\xmpbox\xml\XmpParsingException.java,org.apache.xmpbox.xml,"XmpParsingException,XmpParsingException,getErrorType"
PDFAIdentificationSchema,xmpbox\src\main\java\org\apache\xmpbox\schema\PDFAIdentificationSchema.java,org.apache.xmpbox.schema,"PDFAIdentificationSchema,PDFAIdentificationSchema,setPartValueWithString,setPartValueWithInt,setPart,setPartProperty,setAmd,setAmdProperty,setConformance,setConformanceProperty,getPart,getPartProperty,getAmendment,getAmdProperty,getAmd,getConformanceProperty,getConformance"
AbstractField,xmpbox\src\main\java\org\apache\xmpbox\type\AbstractField.java,org.apache.xmpbox.type,"AbstractField,getPropertyName,setPropertyName,setAttribute,containsAttribute,getAttribute,getAllAttributes,removeAttribute,getMetadata,getNamespace,getPrefix"
Attribute,xmpbox\src\main\java\org\apache\xmpbox\type\Attribute.java,org.apache.xmpbox.type,"Attribute,getName,setName,getNamespace,setNsURI,getValue,setValue,toString"
BadFieldValueException,xmpbox\src\main\java\org\apache\xmpbox\type\BadFieldValueException.java,org.apache.xmpbox.type,"BadFieldValueException,BadFieldValueException"
Cardinality,xmpbox\src\main\java\org\apache\xmpbox\type\Cardinality.java,org.apache.xmpbox.type,"Cardinality,isArray,values,valueOf"
IntegerType,xmpbox\src\main\java\org\apache\xmpbox\type\IntegerType.java,org.apache.xmpbox.type,"IntegerType,getValue,setValue,getStringValue"
TextType,xmpbox\src\main\java\org\apache\xmpbox\type\TextType.java,org.apache.xmpbox.type,"TextType,setValue,getStringValue,getValue"
Types,xmpbox\src\main\java\org\apache\xmpbox\type\Types.java,org.apache.xmpbox.type,"Types,isSimple,isBasic,isStructured,isDefined,getBasic,getImplementingClass,values,valueOf"
XMPSchema,xmpbox\src\main\java\org\apache\xmpbox\schema\XMPSchema.java,org.apache.xmpbox.schema,"XMPSchema,XMPSchema,XMPSchema,XMPSchema,getAbstractProperty,getAboutAttribute,getAboutValue,setAbout,setAboutAsSimple,setSpecifiedSimpleTypeProperty,setSpecifiedSimpleTypeProperty,setTextProperty,setTextPropertyValue,setTextPropertyValueAsSimple,getUnqualifiedTextProperty,getUnqualifiedTextPropertyValue,getDateProperty,getDatePropertyValueAsSimple,getDatePropertyValue,setDateProperty,setDatePropertyValueAsSimple,setDatePropertyValue,getBooleanProperty,getBooleanPropertyValueAsSimple,getBooleanPropertyValue,setBooleanProperty,setBooleanPropertyValueAsSimple,setBooleanPropertyValue,getIntegerProperty,getIntegerPropertyValueAsSimple,getIntegerPropertyValue,setIntegerProperty,setIntegerPropertyValueAsSimple,setIntegerPropertyValue,removeUnqualifiedArrayValue,removeUnqualifiedBagValue,addBagValueAsSimple,internalAddBagValue,addQualifiedBagValue,getUnqualifiedBagValueList,removeUnqualifiedSequenceValue,removeUnqualifiedArrayValue,removeUnqualifiedSequenceValue,addUnqualifiedSequenceValue,addBagValue,addUnqualifiedSequenceValue,getUnqualifiedSequenceValueList,removeUnqualifiedSequenceDateValue,addSequenceDateValueAsSimple,addUnqualifiedSequenceDateValue,getUnqualifiedSequenceDateValueList,reorganizeAltOrder,setUnqualifiedLanguagePropertyValue,getUnqualifiedLanguagePropertyValue,getUnqualifiedLanguagePropertyLanguagesValue,merge,getUnqualifiedArrayList,instanciateSimple"
PDDestinationNameTreeNode,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDestinationNameTreeNode.java,org.apache.pdfbox.pdmodel,"PDDestinationNameTreeNode,PDDestinationNameTreeNode,convertCOSToPD,createChildNode"
PDNameTreeNode,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDNameTreeNode.java,org.apache.pdfbox.pdmodel.common,"PDNameTreeNode,PDNameTreeNode,getCOSObject,getCOSDictionary,getParent,setParent,isRootNode,getKids,setKids,calculateLimits,getValue,getNames,convertCOSToPD,createChildNode,setNames,getUpperLimit,setUpperLimit,getLowerLimit,setLowerLimit"
PDDestination,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\destination\PDDestination.java,org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination,"create,toString"
PDPageDestination,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\documentnavigation\destination\PDPageDestination.java,org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination,"PDPageDestination,PDPageDestination,getPage,setPage,getPageNumber,findPageNumber,setPageNumber,getCOSObject,getCOSArray"
FDFAnnotationInk,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFAnnotationInk.java,org.apache.pdfbox.pdmodel.fdf,"FDFAnnotationInk,FDFAnnotationInk,FDFAnnotationInk"
FDFAnnotation,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\fdf\FDFAnnotation.java,org.apache.pdfbox.pdmodel.fdf,"FDFAnnotation,FDFAnnotation,FDFAnnotation,create,getCOSObject,getCOSDictionary,getPage,setPage,getColor,setColor,getDate,setDate,isInvisible,setInvisible,isHidden,setHidden,isPrinted,setPrinted,isNoZoom,setNoZoom,isNoRotate,setNoRotate,isNoView,setNoView,isReadOnly,setReadOnly,isLocked,setLocked,isToggleNoView,setToggleNoView,setName,getName,setRectangle,getRectangle,setTitle,getTitle,getCreationDate,setCreationDate,setOpacity,getOpacity,setSubject,getSubject"
PDThread,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\pagenavigation\PDThread.java,org.apache.pdfbox.pdmodel.interactive.pagenavigation,"PDThread,PDThread,getDictionary,getCOSObject,getThreadInfo,setThreadInfo,getFirstBead,setFirstBead"
PDDocumentInformation,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocumentInformation.java,org.apache.pdfbox.pdmodel,"PDDocumentInformation,PDDocumentInformation,getDictionary,getCOSObject,getTitle,setTitle,getAuthor,setAuthor,getSubject,setSubject,getKeywords,setKeywords,getCreator,setCreator,getProducer,setProducer,getCreationDate,setCreationDate,getModificationDate,setModificationDate,getTrapped,getMetadataKeys,getCustomMetadataValue,setCustomMetadataValue,setTrapped"
PDThreadBead,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\pagenavigation\PDThreadBead.java,org.apache.pdfbox.pdmodel.interactive.pagenavigation,"PDThreadBead,PDThreadBead,getDictionary,getCOSObject,getThread,setThread,getNextBead,setNextBead,getPreviousBead,setPreviousBead,appendBead,getPage,setPage,getRectangle,setRectangle"
SetMoveAndShow,pdfbox\src\main\java\org\apache\pdfbox\util\operator\SetMoveAndShow.java,org.apache.pdfbox.util.operator,process
PDFOperator,pdfbox\src\main\java\org\apache\pdfbox\util\PDFOperator.java,org.apache.pdfbox.util,"PDFOperator,getOperator,getOperation,toString,getImageData,setImageData,getImageParameters,setImageParameters"
OperatorProcessor,pdfbox\src\main\java\org\apache\pdfbox\util\operator\OperatorProcessor.java,org.apache.pdfbox.util.operator,"OperatorProcessor,getContext,setContext,process"
PDFStreamEngine,pdfbox\src\main\java\org\apache\pdfbox\util\PDFStreamEngine.java,org.apache.pdfbox.util,"PDFStreamEngine,PDFStreamEngine,isForceParsing,setForceParsing,registerOperatorProcessor,resetEngine,processStream,processSubStream,processSubStream,processTextPosition,inspectFontEncoding,processEncodedText,processOperator,processOperator,getColorSpaces,getXObjects,setColorSpaces,getFonts,setFonts,getGraphicsStack,setGraphicsStack,getGraphicsState,setGraphicsState,getGraphicsStates,setGraphicsStates,getTextLineMatrix,setTextLineMatrix,getTextMatrix,setTextMatrix,getResources,getCurrentPage,getValidCharCnt,getTotalCharCnt"
AFMFormatter,fontbox\src\main\java\org\apache\fontbox\cff\AFMFormatter.java,org.apache.fontbox.cff,"AFMFormatter,format,printFont,printFontMetrics,printDirectionMetrics,printCharMetrics,renderFont,getBounds"
CFFEncoding,fontbox\src\main\java\org\apache\fontbox\cff\encoding\CFFEncoding.java,org.apache.fontbox.cff.encoding,"isFontSpecific,getCode,getSID,register,addEntry,getEntries"
CFFFont,fontbox\src\main\java\org\apache\fontbox\cff\CFFFont.java,org.apache.fontbox.cff,"getName,setName,getProperty,addValueToTopDict,getTopDict,addValueToPrivateDict,getPrivateDict,getMappings,getWidth,getNotDefWidth,getEncoding,setEncoding,getCharset,setCharset,getCharStringsDict,createConverter,createRenderer,toString,setGlobalSubrIndex,getGlobalSubrIndex,getLocalSubrIndex,setLocalSubrIndex"
DataOutput,fontbox\src\main\java\org\apache\fontbox\cff\DataOutput.java,org.apache.fontbox.cff,"DataOutput,DataOutput,getBytes,write,write,write,print,println,println"
CharStringRenderer,fontbox\src\main\java\org\apache\fontbox\cff\CharStringRenderer.java,org.apache.fontbox.cff,"CharStringRenderer,CharStringRenderer,render,handleCommand,handleCommandType2,handleCommandType1,rmoveTo,hlineTo,vlineTo,rlineTo,rrlineTo,rrCurveTo,rrcurveTo,rlineCurve,rcurveLine,rvhCurveTo,rhvCurveTo,rhhCurveTo,rvvCurveTo,closePath,pointSb,getBounds,getWidth,setWidth"
ContextHelper,preflight\src\main\java\org\apache\pdfbox\preflight\utils\ContextHelper.java,org.apache.pdfbox.preflight.utils,"validateElement,callValidation,validateElement,hasRecursion"
PDResources,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,org.apache.pdfbox.pdmodel,"PDResources,PDResources,getCOSDictionary,getCOSObject,clear,getFonts,getFonts,getXObjects,getImages,setFonts,setXObjects,getColorSpaces,setColorSpaces,getGraphicsStates,setGraphicsStates,getProperties,setProperties,getPatterns,setPatterns,getShadings,setShadings,addFont,addFont,addFontToDictionary,addXObject,addXObjectToDictionary,reverseMap"
PreflightConfiguration,preflight\src\main\java\org\apache\pdfbox\preflight\PreflightConfiguration.java,org.apache.pdfbox.preflight,"createPdfA1BConfiguration,getProcessNames,getInstanceOfProcess,replaceProcess,removeProcess,getPageValidationProcessNames,replacePageProcess,removePageProcess,isErrorOnMissingProcess,setErrorOnMissingProcess,isLazyValidation,setLazyValidation,getAnnotFact,setAnnotFact,getActionFact,setActionFact,getColorSpaceHelperFact,setColorSpaceHelperFact"
PreflightPath,preflight\src\main\java\org\apache\pdfbox\preflight\PreflightPath.java,org.apache.pdfbox.preflight,"pushObject,getPathElement,getClosestTypePosition,getClosestPathElement,peek,pop,clear,size,isEmpty,isExpectedType"
ValidationException,preflight\src\main\java\org\apache\pdfbox\preflight\exception\ValidationException.java,org.apache.pdfbox.preflight.exception,"ValidationException,ValidationException,ValidationException"
SetNonStrokingGrayColor,pdfbox\src\main\java\org\apache\pdfbox\util\operator\SetNonStrokingGrayColor.java,org.apache.pdfbox.util.operator,process
COSNumber,pdfbox\src\main\java\org\apache\pdfbox\cos\COSNumber.java,org.apache.pdfbox.cos,"floatValue,doubleValue,intValue,longValue,get"
PDColorSpace,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDColorSpace.java,org.apache.pdfbox.pdmodel.graphics.color,"getName,getNumberOfComponents,getCOSObject,getJavaColorSpace,createColorSpace,createColorModel,toString"
PDColorState,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDColorState.java,org.apache.pdfbox.pdmodel.graphics.color,"setIccOverrideColor,PDColorState,clone,getJavaColor,getPaint,createColor,PDColorState,getColorSpace,setColorSpace,getColorSpaceValue,getCOSColorSpaceValue,setColorSpaceValue,getPattern,setPattern"
PDDeviceGray,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDDeviceGray.java,org.apache.pdfbox.pdmodel.graphics.color,"getName,getNumberOfComponents,createColorSpace,createColorModel"
PDGraphicsState,pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\PDGraphicsState.java,org.apache.pdfbox.pdmodel.graphics,"PDGraphicsState,PDGraphicsState,getCurrentTransformationMatrix,setCurrentTransformationMatrix,getLineWidth,setLineWidth,getLineCap,setLineCap,getLineJoin,setLineJoin,getMiterLimit,setMiterLimit,isStrokeAdjustment,setStrokeAdjustment,getAlphaConstants,setAlphaConstants,getNonStrokeAlphaConstants,setNonStrokeAlphaConstants,isAlphaSource,setAlphaSource,isOverprint,setOverprint,getOverprintMode,setOverprintMode,getFlatness,setFlatness,getSmoothness,setSmoothness,getTextState,setTextState,getLineDashPattern,setLineDashPattern,getRenderingIntent,setRenderingIntent,clone,getStrokingColor,getNonStrokingColor,setCurrentClippingPath,getCurrentClippingPath,getStrokeJavaComposite,getNonStrokeJavaComposite"
CMap,fontbox\src\main\java\org\apache\fontbox\cmap\CMap.java,org.apache.fontbox.cmap,"CMap,hasOneByteMappings,hasTwoByteMappings,hasCIDMappings,lookup,lookup,lookupCID,lookupCID,getCodeFromArray,addMapping,addCIDMapping,addCIDRange,addCodespaceRange,getCodeSpaceRanges,useCmap,isInCodeSpaceRanges,isInCodeSpaceRanges,getWMode,setWMode,getName,setName,getVersion,setVersion,getType,setType,getRegistry,setRegistry,getOrdering,setOrdering,getSupplement,setSupplement,getSpaceMapping"
XMPSchemaBasic,jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchemaBasic.java,org.apache.jempbox.xmp,"XMPSchemaBasic,XMPSchemaBasic,removeAdvisory,addAdvisory,getAdvisories,setBaseURL,getBaseURL,setCreateDate,getCreateDate,setCreatorTool,getCreatorTool,removeIdentifier,addIdentifier,getIdentifiers,setLabel,getLabel,setTitle,getTitle,setMetadataDate,getMetadataDate,setModifyDate,getModifyDate,setNickname,getNickname,getRating,setRating,setThumbnail,getThumbnail,setThumbnail,getThumbnail,getThumbnailLanguages"
XMPSchema,jempbox\src\main\java\org\apache\jempbox\xmp\XMPSchema.java,org.apache.jempbox.xmp,"XMPSchema,XMPSchema,getElement,getAbout,setAbout,setTextProperty,getTextProperty,getDateProperty,setDateProperty,getBooleanProperty,setBooleanProperty,getIntegerProperty,setIntegerProperty,removeBagValue,addBagValue,getBagList,removeSequenceValue,removeSequenceValue,addSequenceValue,addSequenceValue,getSequenceList,getEventSequenceList,removeSequenceDateValue,addSequenceDateValue,getSequenceDateList,setLanguageProperty,getLanguageProperty,setThumbnailProperty,getThumbnailProperty,getLanguagePropertyLanguages,merge"
XMPMetadata,jempbox\src\main\java\org\apache\jempbox\xmp\XMPMetadata.java,org.apache.jempbox.xmp,"XMPMetadata,XMPMetadata,init,addXMLNSMapping,getPDFSchema,getBasicSchema,getDublinCoreSchema,getMediaManagementSchema,getRightsManagementSchema,getBasicJobTicketSchema,getDynamicMediaSchema,getPagedTextSchema,addMediaManagementSchema,addRightsManagementSchema,addBasicJobTicketSchema,addDynamicMediaSchema,addPagedTextSchema,addSchema,save,save,asByteArray,getXMPDocument,basicAddSchema,addPDFSchema,addDublinCoreSchema,addBasicSchema,addIptc4xmpCoreSchema,addPhotoshopSchema,setEncoding,getEncoding,getRDFElement,load,load,load,main,getSchemas,getSchemasByNamespaceURI,hasUnknownSchema,getSchemaByClass,merge"
Thumbnail,jempbox\src\main\java\org\apache\jempbox\xmp\Thumbnail.java,org.apache.jempbox.xmp,"Thumbnail,Thumbnail,getElement,getHeight,setHeight,getWidth,setWidth,setFormat,getFormat,setImage,getImage"
XMPMediaManagementTest,xmpbox\src\test\java\org\apache\xmpbox\schema\XMPMediaManagementTest.java,org.apache.xmpbox.schema,"initTempMetaData,initializeParameters,XMPMediaManagementTest"
