Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Creator,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description,Security Level,Progress,? Progress,? Time Spent,? Remaining Estimate,? Original Estimate,Labels,Estimated Complexity,Date of First Response,Git Notification Mailing List,Github Integrations - Other,Github Integration,Last public comment date,Git Repository Name,Global Rank,Git Repository Type,Customer Request Type,Time to resolution,Blog Administrator?,Blogs - Admin for blog,Existing GitBox Approval,Blogs - Username,Protected Branch,Blogs - Email Address,GitHub Options,Docs Text,Git Repository Import Path,New-TLP-TLPName,Blogs - New Blog Write Access,Epic Colour,Blogs - Existing Blog Name,Attachment count,Blog - New Blog PMC,Epic Name,Blog - New Blog Administrators,Epic Status,Blog - Write access,Epic Link,Bugzilla - List of usernames,Bugzilla - PMC Name,Bugzilla - Email Notification Address,Blogs - Existing Blog Access Level,Bugzilla - Project Name,Bugzilla Id,Initial Confluence Contributors,Request participants,Waiting For Infra,Space Name,Space Description,Time to Respond,Github Integration - Triggers,INFRA - Subversion Repository Path,Space Key,Testcase included,Sprint,Rank (Obsolete),Project,Epic/Theme,Flagged,External issue ID,Machine Readable Info,CXF Fields,External issue URL,Flags,Rank
CXF,CXF-7095,CDI integration doesn't use the right bus to create the server factory,Bug,Closed,Major,Fixed,Andriy Redko,Romain Manni-Bucau,Romain Manni-Bucau,10/18/2016 11:45,,3/22/2017 17:24,10/19/2016 0:49,3.1.7,"3.1.9, 3.2.0",JAX-RS,,0,1,,,,,,,,,"See http://cxf.547215.n5.nabble.com/cxi-integration-multiple-buses-during-deployment-td5773977.html 

In short when creating the server in the cdi extension, the bus should be propagated.",,,,,,,,Unknown,,,,,40 weeks ago,,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,,0|i3511z:
CXF,CXF-7096,Server side memory leaking if clients do not send CloseSequence,Bug,Closed,Blocker,Fixed,Daniel Kulp,Andy Zhang,Andy Zhang,10/19/2016 6:09,,4/10/2017 19:04,4/4/2017 16:55,"3.1.6, 3.1.7, 3.1.8","3.1.11, 3.2.0",WS-* Components,,0,4,,,,,,,,"Windows 7, CXF3.1.6, CXF3.1.7 and CXF3.1.8, Visual Studio 12 client, Java 7, JBoss EAP 6",I have a dot net client that invokes a RM web service many times. It does not send CloseSequence at the end. The server side tries to terminate the sequence based on inactivityTimeout in the WSDL. But it does not seem to cleanup the sequence completely since the memory usage gets larger and larger and eventually the server will run out of memory. java.lang.OutOfMemoryError: Java heap space,,,,,,,features,Unknown,10/20/2016 11:06,,,,"15 weeks, 6 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,Important,0|i352pb:
CXF,CXF-7097,[CDI] application leaks a creational context,Bug,Closed,Major,Fixed,Andriy Redko,Romain Manni-Bucau,Romain Manni-Bucau,10/19/2016 8:07,,3/22/2017 17:24,11/9/2016 2:25,,"3.1.9, 3.2.0",,,0,1,,,,,,,,,"JAXRS application are not CDI beans but that's the way CXF CDI integration gets the application - this is a nice feature. 

It implies the application will rarely be normal-scope so it needs to release its creational context created at org.apache.cxf.cdi.JAXRSCdiResourceExtension#load 

This should be done in BeforeShutdown container event I think.",,,,,,,,Unknown,,,,,"39 weeks, 6 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,,0|i352uv:
CXF,CXF-7098,Logging feature broken in async usage,Bug,Closed,Major,Fixed,Unassigned,Romain Manni-Bucau,Romain Manni-Bucau,10/19/2016 8:43,,4/10/2017 19:04,4/3/2017 18:22,,3.1.10,logging,,0,2,,,,,,,,,"Hi, 

fear the issue is wider than logging but coming from that part of CXF. Please see http://tomee-openejb.979440.n4.nabble.com/cxf-interceptors-in-2-0-api-td4680333.html#a4680396 

In short using async() on client side the request uses 2 async threads and leads to an inconsistent logging (through the feature). 

I didn't dig enough to know if it is cause the message is not thread safe or not but this is quite embarassing ;)",,,,,,,,Unknown,4/3/2017 18:22,,,,16 weeks ago,,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,,0|i352wv:
CXF,CXF-7099,Technical user should be the SAML Subject for the ActAs use-case,Bug,Closed,Major,Fixed,Colm O hEigeartaigh,Colm O hEigeartaigh,Colm O hEigeartaigh,10/19/2016 14:31,,3/22/2017 17:24,10/19/2016 16:12,,"3.1.9, 3.0.12, 3.2.0",,,0,1,,,,,,,,,"The technical user should be the SAML Subject for the ActAs use-case. See the following mail: 

http://cxf.547215.n5.nabble.com/AW-ActAs-implementation-from-the-STS-td5773974.html",,,,,,,,Unknown,,,,,"39 weeks, 5 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,,0|i353l3:
CXF,CXF-7100,CXF and Server Name Identification support,Bug,Open,Major,Unresolved,Unassigned,Michal Sabo,Michal Sabo,10/20/2016 20:52,,10/20/2016 20:52,,3.0.9,,Core,,0,1,,,,,,,,JRE 1.8.0_101-b13,"CXF should support Server Name Identification (SNI) since it utilizes custom hostname verification. 

It is mainly a Java problem, however a fix can be made also on the CXF's site. 

More info can be found here: http://javabreaks.blogspot.sk/2015/12/java-ssl-handshake-with-server-name.html",,,,,,,,Unknown,,,,,"39 weeks, 4 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,,0|i356n3:
CXF,CXF-7101,SpringBoot JAX-WS example fails,Bug,Closed,Major,Fixed,Daniel Kulp,John D. Ament,John D. Ament,10/22/2016 13:26,,4/10/2017 19:04,3/22/2017 16:37,3.1.7,"3.1.11, 3.2.0",Samples,,0,2,,,,,,,,,"The JAX-WS example fails with the following: 

{code} 
[WARNING] Warning: killAfter is now deprecated. Do you need it ? Please comment on MEXEC-6. 
[WARNING] 
java.lang.ClassNotFoundException: sample.ws.service.client.HelloClient 
at java.net.URLClassLoader.findClass(URLClassLoader.java:381) 
at java.lang.ClassLoader.loadClass(ClassLoader.java:424) 
at java.lang.ClassLoader.loadClass(ClassLoader.java:357) 
at org.codehaus.mojo.exec.ExecJavaMojo$1.run(ExecJavaMojo.java:281) 
at java.lang.Thread.run(Thread.java:745) 
{code}",,,,,,,,Unknown,10/24/2016 10:32,,,,39 weeks ago,,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,,0|i359ef:
CXF,CXF-7102,Add CDI Demos,Improvement,Open,Major,Unresolved,Unassigned,John D. Ament,John D. Ament,10/22/2016 14:35,,3/28/2017 17:10,,,,"Integration, Samples",,0,1,,,,,,,,,"Add new CDI based demos to the samples distribution. Ideally they should demonstrate the same features as available in the Spring Boot demos: 

- Service discovery via Eureka 
- Deploying client and server 
",,,,,,,,Unknown,,,,,"39 weeks, 2 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,,0|i359g7:
CXF,CXF-7103,CDI Client Proxy injection,Improvement,Open,Major,Unresolved,Unassigned,John D. Ament,John D. Ament,10/22/2016 14:36,,3/28/2017 17:10,,,,Integration,,0,1,,,,,,,,,"Add support for injecting client proxies via CDI, without additional producer methods etc being required.",,,,,,,,Unknown,,,,,"39 weeks, 2 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,,0|i359gf:
CXF,CXF-7104,Unable to increase chunkingThreshold limit in cxf 3.1.1,Bug,Open,Major,Unresolved,Unassigned,sid,sid,10/22/2016 19:51,,3/30/2017 18:55,,,,Transports,,0,1,,,,,,,,,"I am using spring 4.1.7 mvc project and using cxf 3.1.1 being a client. 
The problem is while making soap service call,it is failing if the request size is anything greater than 4k (4095 charcter to be exact) and works if below 4k. After some research found we can increase the threshold so tried setting threshold limit to 12K but for some reason it is still throwing me the same error. 
Note :- I cannot make allowChuking to false as the service where it is being hosted accept chunking. 

protected void setHttpProp(org.apache.cxf.endpoint.Client client) { 
HTTPConduit conduit = (HTTPConduit) client.getConduit(); 
HTTPClientPolicy policy = new HTTPClientPolicy(); 
AuthorizationPolicy authorization = conduit.getAuthorization(); 
authorization.setUserName(""abc""); 
authorization.setPassword(""abc""); 
//policy.setChunkLength(8000); 
policy.setChunkingThreshold(12000); 
conduit.setClient(policy); 
} 

Any help in the issue would be highly appreciated.",,,,,,,,Unknown,,,,,"39 weeks, 2 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,,0|i359kf:
CXF,CXF-7105,Don't register default application if no services discovered,Bug,Closed,Major,Fixed,Sergey Beryozkin,John D. Ament,John D. Ament,10/23/2016 18:20,,3/22/2017 17:24,10/24/2016 9:39,3.1.9,"3.1.9, 3.2.0",Integration,,0,3,,,,,,,,,"In certain cases, the CXF CDI integration may be included blindly in a framework. In these cases, if the user does not provide any JAX-RS resources the integration will fail to deploy a server. This scenario should be handled gracefully by not registering the application.",,,,,,,,Unknown,10/23/2016 18:21,,,,"39 weeks, 1 day ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,,0|i359y7:
CXF,CXF-7106,Support inserting claims into tokens issued by the STS in conjunction with ActAs,Improvement,Closed,Major,Duplicate,Colm O hEigeartaigh,Colm O hEigeartaigh,Colm O hEigeartaigh,10/24/2016 10:40,,11/21/2016 15:08,11/21/2016 15:08,,"3.1.9, 3.2.0",,,0,1,,,,,,,,,This task is to support inserting claims into tokens issued by the STS in conjunction with ActAs.,,,,,,,,Unknown,,,,,"39 weeks, 1 day ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,,0|i35ak7:
CXF,CXF-7107,Support inserting claims into tokens issued by the STS in conjunction with ActAs,Improvement,Closed,Major,Fixed,Colm O hEigeartaigh,Colm O hEigeartaigh,Colm O hEigeartaigh,10/24/2016 10:40,,3/22/2017 17:24,10/24/2016 10:56,,"3.1.9, 3.2.0",,,0,1,,,,,,,,,This task is to support inserting claims into tokens issued by the STS in conjunction with ActAs.,,,,,,,,Unknown,,,,,"39 weeks, 1 day ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,,0|i35akf:
CXF,CXF-7108,NOTICE file in Distribution is too broad,Bug,Closed,Major,Won't Fix,Unassigned,John D. Ament,John D. Ament,10/24/2016 12:37,,3/31/2017 19:37,3/23/2017 14:03,,Invalid,Build system,,0,2,,,,,,,,,"The NOTICE file that gets included in the distribution is too broad, or at least doesn't make it clear that this is only for the full distribution: https://github.com/apache/cxf/blob/master/distribution/src/main/appended-resources/META-INF/NOTICE 

In my case, using CXF I bring in a subset of your JARs 

{code} 
-rw-r--r-- 1 spartan staff 172863 Oct 17 15:24 cxf-rt-wsdl-3.1.7.jar 
-rw-r--r-- 1 spartan staff 680540 Oct 17 15:24 cxf-rt-ws-security-3.1.7.jar 
-rw-r--r-- 1 spartan staff 213517 Oct 17 15:24 cxf-rt-ws-policy-3.1.7.jar 
-rw-r--r-- 1 spartan staff 75855 Oct 17 15:24 cxf-rt-ws-addr-3.1.7.jar 
-rw-r--r-- 1 spartan staff 40917 Oct 17 15:24 cxf-rt-security-saml-3.1.7.jar 
-rw-r--r-- 1 spartan staff 32110 Oct 17 15:24 cxf-rt-security-3.1.7.jar 
-rw-r--r-- 1 spartan staff 101548 Oct 17 15:24 cxf-rt-frontend-simple-3.1.7.jar 
-rw-r--r-- 1 spartan staff 341830 Oct 17 15:24 cxf-rt-frontend-jaxws-3.1.7.jar 
-rw-r--r-- 1 spartan staff 103823 Oct 17 15:24 cxf-rt-databinding-jaxb-3.1.7.jar 
-rw-r--r-- 1 spartan staff 37934 Oct 17 15:24 cxf-rt-bindings-xml-3.1.7.jar 
-rw-r--r-- 1 spartan staff 178021 Oct 17 15:24 cxf-rt-bindings-soap-3.1.7.jar 
-rw-r--r-- 1 spartan staff 1354879 Oct 17 15:24 cxf-core-3.1.7.jar 
-rw-r--r-- 1 spartan staff 344190 Oct 17 15:24 cxf-rt-transports-http-3.1.7.jar 
{code} 

However, external interpretation is that your NOTICE file requires all of this extra content - when not all of it applies in this case.",,,,,,,,Unknown,3/23/2017 14:03,,,,"17 weeks, 4 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,,0|i35apj:
CXF,CXF-7109,ClientCallback may be invoked twice when Async HTTP Transport is used,Bug,Closed,Major,Fixed,Freeman Fang,Tadayoshi Sato,Tadayoshi Sato,10/25/2016 9:34,,3/22/2017 17:24,10/26/2016 6:10,3.1.8,"3.1.9, 3.2.0","Core, Transports",,0,3,,,,,,,,RHEL 6.8,"With Async HTTP Transport ({{cxf-rt-transports-http-hc}}) enabled, the {{ClientCallback}} object passed for the invocation of the client may be called twice when a failure occurs during the invocation: 
{code:java} 
Client client = ... 
client.invoke(new ClientCallback { ... }, opName, params); 
{code} 
At this moment, this issue is reproduced only on RHEL 6.8, but code analysis shows that it's a general multithreading issue with Async HTTP Transport and in theory it can happen on any platform. 

Here is what I've found with the code analysis: 

If for some reason the target endpoint is not reachable, this issue can happen when the callback for Apache HC {{HttpAsyncClient}} \[1] is invoked and thus shuts down {{SharedOutputBuffer}} earlier than {{HTTPConduit}} tries to write it before closing the conduit itself \[2]. 
\[1] https://github.com/apache/cxf/blob/cxf-3.1.8/rt/transports/http-hc/src/main/java/org/apache/cxf/transport/http/asyncclient/AsyncHTTPConduit.java#L464 
\[2] https://github.com/apache/cxf/blob/cxf-3.1.8/rt/transports/http-hc/src/main/java/org/apache/cxf/transport/http/asyncclient/SharedOutputBuffer.java#L231 

When the above issue happens, the interceptor chain's fault observer is eventually invoked twice, once from the response workqueue thread \[3] that is spawn by the Apache HC {{HttpAsyncClient}} callback and the second time from the requesting thread at the interceptor chain \[4]; Thus the client callback is also invoked twice \[5]! 
\[3] https://github.com/apache/cxf/blob/cxf-3.1.8/rt/transports/http/src/main/java/org/apache/cxf/transport/http/HTTPConduit.java#L1177 
\[4] https://github.com/apache/cxf/blob/cxf-3.1.8/core/src/main/java/org/apache/cxf/phase/PhaseInterceptorChain.java#L366 
\[5] https://github.com/apache/cxf/blob/cxf-3.1.8/core/src/main/java/org/apache/cxf/interceptor/ClientOutFaultObserver.java#L59 

Why it happens so reliably only on RHEL 6.8 is still unclear (probably due to some thread scheduling logic specific to the kernel for RHEL 6.8), but since it's essentially an ordering issue for two distinct threads, in theory it can happen on any platforms. In general, CXF should really enforce that every client callback be invoked once and only once.",,,,,,,,Unknown,10/26/2016 0:54,,,,"38 weeks, 6 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,,0|i35cnz:
