class path,method name,method arguments,LOC,Cyclomatic,Time,OwnTime,Count,Layer,Callees,CalleeInvocations,Callers,CallerInvocations
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDColorState.java,setColorSpaceValue,float[],7,1,1,0,61,8,1,61,1,61
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDColorState.java,getPattern,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDColorState.java,setPattern,PDPatternResources,6,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDColorSpace.java,getName,,1,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDColorSpace.java,getNumberOfComponents,,1,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDColorSpace.java,getCOSObject,,4,1,0,0,35,5,1,35,1,35
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDColorSpace.java,getJavaColorSpace,,6,2,0,0,17,0,2,2,2,17
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDColorSpace.java,createColorSpace,,1,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDColorSpace.java,createColorModel,int,1,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\color\PDColorSpace.java,toString,,4,2,0,0,1,,3,6,1,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDTableAttributeObject.java,<init>,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDTableAttributeObject.java,<init>,COSDictionary,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDTableAttributeObject.java,getRowSpan,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDTableAttributeObject.java,setRowSpan,int,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDTableAttributeObject.java,getColSpan,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDTableAttributeObject.java,setColSpan,int,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDTableAttributeObject.java,getHeaders,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDTableAttributeObject.java,setHeaders,String[],4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDTableAttributeObject.java,getScope,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDTableAttributeObject.java,setScope,String,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDTableAttributeObject.java,getSummary,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDTableAttributeObject.java,setSummary,String,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDTableAttributeObject.java,toString,,25,6,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,<init>,"String, PDStructureNode",6,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,<init>,COSDictionary,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,getStructureType,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,setStructureType,String,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,getParent,,10,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,setParent,PDStructureNode,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,getElementIdentifier,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,setElementIdentifier,String,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,getPage,,10,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,setPage,PDPage,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,getAttributes,,34,6,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,setAttributes,Revisions<PDAttributeObject>,24,4,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,addAttribute,PDAttributeObject,23,3,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,removeAttribute,PDAttributeObject,27,5,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,attributeChanged,PDAttributeObject,28,5,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,getClassNames,,31,6,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,setClassNames,Revisions<String>,26,5,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,addClassName,String,26,4,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,removeClassName,String,31,6,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,getRevisionNumber,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,setRevisionNumber,int,7,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,incrementRevisionNumber,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,getTitle,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,setTitle,String,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,getLanguage,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,setLanguage,String,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,getAlternateDescription,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,setAlternateDescription,String,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,getExpandedForm,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,setExpandedForm,String,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,getActualText,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,setActualText,String,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,getStandardStructureType,,14,3,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,appendKid,PDMarkedContent,8,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,appendKid,PDMarkedContentReference,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,appendKid,PDObjectReference,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,insertBefore,"COSInteger, Object",4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,insertBefore,"PDMarkedContentReference, Object",5,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,insertBefore,"PDObjectReference, Object",4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,removeKid,COSInteger,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,removeKid,PDMarkedContentReference,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,removeKid,PDObjectReference,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,getStructureTreeRoot,,13,3,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDStructureElement.java,getRoleMap,,9,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,<init>,,3,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,<init>,COSDictionary,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,isSpecified,String,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,getString,String,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,setString,"String, String",7,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,getArrayOfString,String,15,3,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,setArrayOfString,"String, String[]",12,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,getName,String,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,getName,"String, String",4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,getNameOrArrayOfName,"String, String",23,5,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,setName,"String, String",7,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,setArrayOfName,"String, String[]",12,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,getNumberOrName,"String, String",13,3,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,getInteger,"String, int",4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,setInteger,"String, int",7,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,getNumber,"String, float",4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,getNumber,String,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,getNumberOrArrayOfNumber,"String, float",27,6,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,setNumber,"String, float",7,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,setNumber,"String, int",7,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,setArrayOfNumber,"String, float[]",12,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,getColor,String,9,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,getColorOrFourColors,String,18,4,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,setColor,"String, PDGamma",7,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\taggedpdf\PDStandardAttributeObject.java,setFourColors,"String, PDFourColours",7,2,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\process\reflect\GraphicObjectPageValidationProcess.java,validate,PreflightContext,33,6,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectForm.java,<init>,PDStream,5,1,0,0,1,10,3,3,1,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectForm.java,<init>,COSStream,5,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectForm.java,getFormType,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectForm.java,setFormType,int,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectForm.java,getResources,,10,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectForm.java,setResources,PDResources,4,1,0,0,1,10,2,2,1,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectForm.java,getBBox,,10,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectForm.java,setBBox,PDRectangle,11,2,0,0,1,10,2,2,1,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectForm.java,getMatrix,,16,2,0,0,1,10,2,2,1,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectForm.java,setMatrix,AffineTransform,11,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectForm.java,getStructParents,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectForm.java,setStructParents,int,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectImage.java,<init>,"PDStream, String",5,1,0,0,61,2,1,61,6,61
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectImage.java,<init>,"PDDocument, String",6,1,0,0,18,10,3,54,2,18
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectImage.java,createThumbnailXObject,COSBase,5,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectImage.java,getRGBImage,,1,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectImage.java,getSMaskImage,,13,2,1,0,141,7,2,173,18,141
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectImage.java,applyMasks,BufferedImage,28,5,3737,0,81,7,9,285,3,81
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectImage.java,hasMask,,4,1,0,0,25,10,3,75,1,25
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectImage.java,imageMask,BufferedImage,27,3,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectImage.java,mask,BufferedImage,27,3,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectImage.java,write2OutputStream,OutputStream,1,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectImage.java,write2file,String,17,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectImage.java,write2file,File,17,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectImage.java,getHeight,,4,1,0,0,141,7,2,282,16,141
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectImage.java,setHeight,int,4,1,0,0,35,5,2,70,3,35
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectImage.java,getWidth,,4,1,0,0,141,7,2,282,16,141
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectImage.java,setWidth,int,4,1,0,0,35,5,2,70,3,35
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectImage.java,getBitsPerComponent,,4,1,0,0,73,7,2,146,3,73
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectImage.java,setBitsPerComponent,int,4,1,0,0,35,5,2,70,3,35
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectImage.java,getColorSpace,,36,6,12,0,114,7,12,369,5,114
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectImage.java,setColorSpace,PDColorSpace,9,2,0,0,35,5,3,105,3,35
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectImage.java,getSuffix,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectImage.java,getImageMask,,4,1,0,0,123,7,2,246,4,123
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectImage.java,setStencilColor,PDColorState,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectImage.java,getStencilColor,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectImage.java,getDecode,,9,2,0,0,49,7,2,98,3,49
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectImage.java,getMask,,9,2,0,0,106,7,2,212,2,106
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDXObjectImage.java,extractAlphaImage,BufferedImage,11,2,14,0,6,0,4,24,2,6
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,<init>,DataSource,4,1,0,0,33,10,2,66,1,33
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,<init>,"DataSource, PreflightConfiguration",4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,getMetadata,,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,setMetadata,XMPMetadata,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,getDocument,,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,getXrefTableResolver,,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,setXrefTableResolver,XrefTrailerResolver,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,setDocument,PreflightDocument,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,getSource,,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,isComplete,,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,addFontContainer,"COSBase, FontContainer",4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,getFontContainer,COSBase,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,getIccProfileWrapper,,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,setIccProfileWrapper,ICCProfileWrapper,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,getConfig,,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,setConfig,PreflightConfiguration,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,close,,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,addValidationError,ValidationError,5,1,0,0,22,10,1,22,8,22
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,addValidationErrors,List<ValidationError>,8,2,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,getValidationPath,,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,setValidationPath,PreflightPath,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,isIccProfileAlreadySearched,,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,setIccProfileAlreadySearched,boolean,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightPath.java,pushObject,Object,11,2,0,0,5,11,1,8,2,5
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightPath.java,getPathElement,"int, Class<T>",8,2,0,0,1,11,1,1,1,1
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightPath.java,getClosestTypePosition,Class<T>,11,3,0,0,5,11,1,7,1,5
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightPath.java,getClosestPathElement,Class<T>,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightPath.java,peek,,4,1,0,0,1,11,1,1,1,1
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightPath.java,pop,,5,1,0,0,1,11,1,2,1,1
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightPath.java,clear,,5,1,0,0,1,11,1,2,1,1
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightPath.java,size,,4,1,0,0,7,11,0,0,1,7
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightPath.java,isEmpty,,4,1,0,0,3,11,0,0,1,3
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightPath.java,isExpectedType,Class<?>,6,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\process\AbstractProcess.java,addValidationError,"PreflightContext, ValidationError",4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\process\AbstractProcess.java,addValidationErrors,"PreflightContext, List<ValidationError>",7,2,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\xobject\XObjFormValidator.java,<init>,"PreflightContext, PDXObjectForm",5,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\xobject\XObjFormValidator.java,validate,,8,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\xobject\XObjFormValidator.java,checkMandatoryFields,,16,3,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\xobject\XObjFormValidator.java,validateXObjectContent,,6,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\xobject\XObjFormValidator.java,checkGroup,,21,4,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\xobject\XObjFormValidator.java,checkPS,,8,2,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\xobject\XObjFormValidator.java,checkSubtype2Value,,12,3,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\xobject\XObjFormValidator.java,validateXObjectResources,,8,2,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\xobject\XObjImageValidator.java,<init>,"PreflightContext, PDXObjectImage",5,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\xobject\XObjImageValidator.java,checkMandatoryFields,,9,2,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\xobject\XObjImageValidator.java,checkAlternates,,7,2,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\xobject\XObjImageValidator.java,checkInterpolate,,11,3,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\xobject\XObjImageValidator.java,checkIntent,,12,3,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\xobject\XObjImageValidator.java,checkColorSpaceAndImageMask,,35,5,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\xobject\XObjImageValidator.java,isImageMaskTrue,,12,2,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\xobject\XObjImageValidator.java,validate,,8,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\xobject\XObjPostscriptValidator.java,<init>,"PreflightContext, COSStream",4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\xobject\XObjPostscriptValidator.java,validate,,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\xobject\XObjPostscriptValidator.java,checkMandatoryFields,,3,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\ValidationResult.java,<init>,boolean,4,1,0,0,37,10,2,38,5,37
preflight\src\main\java\org\apache\pdfbox\preflight\ValidationResult.java,<init>,ValidationError,8,2,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\ValidationResult.java,<init>,List<ValidationError>,5,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\ValidationResult.java,mergeResult,ValidationResult,8,2,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\ValidationResult.java,getXmpMetaData,,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\ValidationResult.java,setXmpMetaData,XMPMetadata,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\ValidationResult.java,isValid,,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\ValidationResult.java,addError,ValidationError,8,2,0,0,29,10,1,29,5,29
preflight\src\main\java\org\apache\pdfbox\preflight\ValidationResult.java,addErrors,List<ValidationError>,10,3,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\ValidationResult.java,getErrorsList,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\xobject\PDJpeg.java,<init>,PDStream,4,1,0,0,7,3,1,7,1,7
